timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2023-03-29,27280.0,28395.0,28629.0,27280.0,21097595427.489532,548808373530.0567,0.03965609582136128,0.0,time,5.0,-0.0206,0.033
2023-03-30,28387.0,28041.0,29007.0,27801.0,22702531379.35043,542369769760.28796,-0.012545348460839793,1.0,time,5.0,0.0048,0.0319
2023-03-31,28054.0,28517.0,28654.0,27626.0,19112345639.962193,551707238559.8757,0.016832675803938917,0.0,time,5.0,-0.0113,0.0306
2023-04-01,28513.0,28499.0,28741.0,28352.0,10085380788.870918,550949831049.3949,-0.0006314017327768083,0.0,time,5.0,-0.0161,0.0292
2023-04-02,28506.0,28237.0,28554.0,27954.0,11682876586.814528,545181408318.2205,-0.009235824252344224,0.0,time,5.0,-0.0108,0.0281
2023-04-03,28243.0,27815.0,28457.0,27372.0,19711493345.476036,539350908801.9282,-0.015057731160117414,1.0,time,5.0,0.0055,0.0274
2023-04-04,27824.0,28175.0,28418.0,27732.0,14871614372.831093,544313567953.4008,0.012859616398583374,1.0,time,5.0,0.0062,0.0262
2023-04-05,28209.0,28197.0,28731.0,27884.0,16507617903.813946,545409754928.52686,0.0007805293804340541,1.0,upper,5.0,0.0505,0.025
2023-04-06,28186.0,28043.0,28186.0,27850.0,13079528995.139923,542601176317.4441,-0.005476542848642742,1.0,upper,4.0,0.056,0.0239
2023-04-07,28044.0,27934.0,28122.0,27824.0,10141276803.893911,540432353743.3232,-0.003894461574051678,1.0,upper,3.0,0.0599,0.0228
2023-04-08,27934.0,27968.0,28196.0,27904.0,8844199146.1801,541094458101.44714,0.0012164145895452675,1.0,upper,2.0,0.0587,0.0217
2023-04-09,27974.0,28351.0,28499.0,27879.0,11429030269.731691,548568597244.1978,0.013601303447152237,1.0,upper,1.0,0.0451,0.0209
2023-04-10,28331.0,29658.0,29708.0,28224.0,17475381731.251884,574059578670.3654,0.04506960063260001,1.0,time,5.0,0.0218,0.0236
2023-04-11,29679.0,30261.0,30532.0,29639.0,18320296514.777645,585359301945.2595,0.02012785118793082,1.0,time,5.0,0.0015,0.0228
2023-04-12,30246.0,29904.0,30426.0,29844.0,18407698928.06657,578850627447.6105,-0.011867504027600981,0.0,time,5.0,-0.0147,0.0225
2023-04-13,29908.0,30405.0,30540.0,29908.0,16404033694.47376,587939018759.4221,0.01661481785886609,0.0,time,5.0,-0.0013,0.0216
2023-04-14,30429.0,30468.0,31015.0,30122.0,20984067684.216217,589051372432.549,0.002069883938468572,0.0,lower,5.0,-0.0552,0.0206
2023-04-15,30479.0,30312.0,30567.0,30266.0,11028264273.146706,586969785778.0928,-0.005133278794241989,0.0,lower,4.0,-0.05,0.02
2023-04-16,30330.0,30305.0,30535.0,30225.0,11188035367.077023,586268225587.8677,-0.00023095831305128346,0.0,lower,3.0,-0.0498,0.0191
2023-04-17,30314.0,29467.0,30314.0,29327.0,16771824487.579357,569958059900.5195,-0.028041722274548358,0.0,lower,3.0,-0.042,0.0207
2023-04-18,29457.0,30366.0,30443.0,29277.0,18078539248.52104,587730212230.9563,0.03005256833129586,0.0,lower,1.0,-0.0518,0.0214
2023-04-19,30404.0,28833.0,30404.0,28713.0,24136616861.636356,558796473890.5958,-0.05180299695073899,0.0,lower,2.0,-0.0546,0.0266
2023-04-20,28856.0,28256.0,29027.0,28110.0,21695904964.799046,546141074655.3764,-0.020214740087707454,1.0,time,5.0,0.0034,0.0259
2023-04-21,28236.0,27300.0,28355.0,27238.0,20420333533.71415,528357279464.0127,-0.03441912223063544,1.0,time,5.0,0.0378,0.0265
2023-04-22,27285.0,27862.0,27915.0,27201.0,11700230849.968126,539454716829.9368,0.020377051093119224,1.0,upper,5.0,0.0566,0.0264
2023-04-23,27831.0,27607.0,27831.0,27432.0,11435645306.771605,533753154140.2553,-0.009194389529446897,1.0,upper,4.0,0.0658,0.0251
2023-04-24,27591.0,27512.0,27893.0,27197.0,16443099944.64734,532290845181.53394,-0.0034470906246211806,1.0,upper,3.0,0.0692,0.0239
2023-04-25,27512.0,28351.0,28380.0,27224.0,17061823985.865345,548359667398.65234,0.030040029790312107,1.0,time,5.0,0.035,0.0249
2023-04-26,28292.0,28352.0,30026.0,27697.0,30540034741.28477,548638734338.36755,3.527150239334594e-05,0.0,time,5.0,-0.008,0.0237
2023-04-27,28454.0,29484.0,29869.0,28440.0,26238597379.49954,570258039118.5771,0.039150168904371827,0.0,time,5.0,-0.0286,0.0255
2023-04-28,29488.0,29340.0,29545.0,28969.0,18730801539.181553,568153896404.9741,-0.004895970612206698,0.0,time,5.0,-0.0121,0.0244
2023-04-29,29336.0,29218.0,29429.0,29136.0,9711415138.827158,565714356650.6621,-0.004166815004513384,0.0,time,5.0,-0.0128,0.0233
2023-04-30,29269.0,29362.0,29945.0,29134.0,14707008604.647,568513467268.4124,0.004916363606946335,1.0,time,5.0,0.0054,0.0222
2023-05-01,29272.0,28126.0,29333.0,27722.0,19980169281.008976,544421676291.20087,-0.043006905869212624,1.0,time,5.0,0.0267,0.0251
2023-05-02,28107.0,28654.0,28882.0,27943.0,17699097406.188805,554886795897.9369,0.018598634023124585,0.0,time,5.0,-0.0015,0.0247
2023-05-03,28701.0,28988.0,29222.0,28190.0,19944381490.560024,561312171794.5802,0.011588901775854367,0.0,time,5.0,-0.0456,0.0237
2023-05-04,29005.0,28846.0,29434.0,28702.0,12676760580.080193,558634329303.2208,-0.004910616085716497,0.0,time,5.0,-0.0439,0.0226
2023-05-05,28856.0,29520.0,29693.0,28851.0,4971523630.54862,571520224182.8824,0.023096664570953367,0.0,lower,3.0,-0.0637,0.0226
2023-05-06,29524.0,28888.0,29741.0,28485.0,6463808309.438925,559078681902.6073,-0.021641715757115116,0.0,lower,5.0,-0.0667,0.0227
2023-05-07,28895.0,28611.0,29093.0,28611.0,10199066943.170338,554373015261.6681,-0.009635024710271573,0.0,lower,4.0,-0.057,0.0218
2023-05-08,28616.0,27697.0,28646.0,27351.0,21535578788.860283,536032086472.038,-0.03246715518591003,0.0,time,5.0,-0.033,0.0228
2023-05-09,27691.0,27607.0,27820.0,27418.0,8876813250.933558,535037100026.6903,-0.0032547403243886578,0.0,time,5.0,-0.0255,0.0217
2023-05-10,27652.0,27640.0,28281.0,27058.0,17159331951.189877,534937464538.75824,0.0011946351448829462,0.0,time,5.0,-0.015,0.0207
2023-05-11,27621.0,27025.0,27623.0,26791.0,7754296234.077171,523414877659.3074,-0.02250163537419713,0.0,time,5.0,-0.0001,0.0205
2023-05-12,26992.0,26788.0,27052.0,25889.0,9157286238.193073,518816444750.7709,-0.008808337477468254,1.0,time,5.0,0.0222,0.0196
2023-05-13,26795.0,26798.0,26981.0,26732.0,8365379054.202115,520426027097.3362,0.00037323181861251395,1.0,time,5.0,0.0017,0.0187
2023-05-14,26783.0,26912.0,27148.0,26704.0,6019488454.419681,521319019334.69617,0.0042450259241211775,0.0,time,5.0,-0.001,0.018
2023-05-15,26933.0,27228.0,27642.0,26771.0,14570026781.747086,527655229433.8867,0.01167357179516745,0.0,time,5.0,-0.0049,0.0178
2023-05-16,27170.0,27023.0,27300.0,26932.0,12927093920.902998,523965691858.8659,-0.007557500349395138,0.0,time,5.0,-0.0093,0.017
2023-05-17,27037.0,27390.0,27448.0,26590.0,12580626234.913448,530762551513.4872,0.013489628038676883,0.0,time,5.0,-0.0192,0.0169
2023-05-18,27394.0,26843.0,27425.0,26517.0,12599487111.93878,520544913836.41003,-0.020172903945265698,1.0,time,5.0,0.0141,0.017
2023-05-19,26847.0,26884.0,27049.0,26763.0,11559136131.368769,521153640362.9618,0.0015262347779983767,0.0,time,5.0,-0.0205,0.0162
2023-05-20,26876.0,27094.0,27139.0,26845.0,3882362454.219783,525040003344.1629,0.0077809870508251345,0.0,time,5.0,-0.0231,0.0158
2023-05-21,27101.0,26774.0,27261.0,26667.0,8125825605.684245,519171380714.0945,-0.011881033794838656,0.0,time,5.0,-0.0021,0.0153
2023-05-22,26749.0,26870.0,27027.0,26543.0,8025716966.179398,520821915713.9187,0.0035791552636938837,0.0,time,5.0,-0.0008,0.0147
2023-05-23,26863.0,27223.0,27420.0,26794.0,11685763863.312372,527528695688.7587,0.013051781601523788,0.0,lower,1.0,-0.033,0.0147
2023-05-24,27222.0,26339.0,27223.0,26114.0,17477200137.10873,510987979871.2201,-0.03301147370661379,1.0,upper,4.0,0.0651,0.017
2023-05-25,26325.0,26476.0,26558.0,25887.0,11953749225.494001,513295724355.69904,0.005187931734366705,1.0,upper,3.0,0.0599,0.0164
2023-05-26,26476.0,26718.0,26857.0,26355.0,10994037071.45216,517973731437.9403,0.009098833310943988,1.0,upper,2.0,0.0508,0.016
2023-05-27,26719.0,26848.0,26852.0,26630.0,6029471707.897409,520461980942.25433,0.004853834717175385,1.0,upper,1.0,0.0459,0.0154
2023-05-28,26851.0,28110.0,28155.0,26806.0,13144599279.47902,544879177078.8053,0.04593405463364474,0.0,lower,4.0,-0.0468,0.0204
2023-05-29,28096.0,27760.0,28355.0,27567.0,13483205892.539595,538430950369.49817,-0.012529249279836735,0.0,time,5.0,-0.0247,0.02
2023-05-30,27737.0,27714.0,28044.0,27650.0,12766436369.815956,537414074116.4985,-0.0016584349620803625,0.0,time,5.0,-0.0203,0.019
2023-05-31,27708.0,27245.0,27806.0,26890.0,10001106221.647074,528464394082.93866,-0.01706768264146165,0.0,lower,5.0,-0.0548,0.0189
2023-06-01,27236.0,26824.0,27308.0,26704.0,12156086970.872988,520271910707.11273,-0.015573008871134261,0.0,lower,4.0,-0.0392,0.0186
2023-06-02,26812.0,27248.0,27304.0,26716.0,15428145241.775957,528508990069.2122,0.015683114756404958,0.0,lower,3.0,-0.0549,0.0184
2023-06-03,27252.0,27084.0,27310.0,26996.0,6673279605.629511,525209390395.50604,-0.0060369762969334625,0.0,lower,2.0,-0.0488,0.0176
2023-06-04,27079.0,27156.0,27368.0,26975.0,6098045626.047618,529630092281.38684,0.0026548688160017747,0.0,lower,1.0,-0.0515,0.0168
2023-06-05,27126.0,25793.0,27126.0,25444.0,21208433571.87331,500593893699.2183,-0.05149487915462742,1.0,upper,1.0,0.0537,0.0222
2023-06-06,25743.0,27217.0,27291.0,25460.0,22188018260.83246,527295592028.08093,0.053738640786020565,0.0,time,5.0,-0.0489,0.0276
2023-06-07,27228.0,26346.0,27300.0,26227.0,14723854336.09437,510979921090.6337,-0.032525317263158354,0.0,time,5.0,-0.0167,0.0281
2023-06-08,26349.0,26508.0,26754.0,26252.0,10197924963.780262,514279355771.4992,0.006130113418345137,0.0,time,5.0,-0.0243,0.0268
2023-06-09,26500.0,26470.0,26756.0,26388.0,10464066236.48124,513226142603.1213,-0.0014345579869704966,0.0,lower,5.0,-0.0528,0.0255
2023-06-10,26479.0,25858.0,26519.0,25510.0,9755626714.244692,501653860264.2029,-0.023391985406648393,0.0,time,5.0,-0.0114,0.0251
2023-06-11,25854.0,25917.0,26164.0,25696.0,10439993428.365507,502683000962.43024,0.0022790932124953007,1.0,time,5.0,0.0157,0.024
2023-06-12,25924.0,25910.0,26049.0,25681.0,9761691909.31603,502562686069.16986,-0.0002701294708382078,1.0,time,5.0,0.0226,0.0228
2023-06-13,25912.0,25872.0,26354.0,25739.0,9921875985.888603,501752262681.7188,-0.001467691739267535,1.0,time,5.0,0.0177,0.0217
2023-06-14,25940.0,25108.0,26047.0,24880.0,11982737579.702812,487262840554.6715,-0.029974782379465725,1.0,upper,2.0,0.0474,0.0222
2023-06-15,25113.0,25565.0,25694.0,24852.0,15184095954.029512,495788386559.10156,0.018037708076677376,1.0,upper,4.0,0.0464,0.0223
2023-06-16,25578.0,26327.0,26454.0,25292.0,13604025863.641972,510906153487.60516,0.029370800011550104,1.0,upper,4.0,0.0734,0.0233
2023-06-17,26328.0,26501.0,26723.0,26183.0,9533422254.890303,514331114457.8236,0.006587439585741206,1.0,upper,3.0,0.0668,0.0223
2023-06-18,26508.0,26333.0,26647.0,26333.0,8589379740.11672,511384956032.88007,-0.006359562638306207,1.0,upper,2.0,0.0731,0.0213
2023-06-19,26340.0,26779.0,26936.0,26340.0,6651894946.454161,519667661979.1768,0.016795092775397806,1.0,upper,1.0,0.0563,0.0209
2023-06-20,26787.0,28331.0,28331.0,26667.0,19958565664.552258,549330089183.52325,0.05633861322349515,1.0,upper,1.0,0.0606,0.0258
2023-06-21,28334.0,30102.0,30664.0,28291.0,23757254196.777027,584070487996.789,0.0606350032403302,1.0,time,5.0,0.0061,0.0295
2023-06-22,30070.0,29936.0,30442.0,29755.0,19613389213.798763,581473706978.9268,-0.005529845198437141,1.0,time,5.0,0.025,0.0285
2023-06-23,29939.0,30629.0,31257.0,29888.0,22630955878.97284,594588611688.3142,0.022885503049018693,0.0,time,5.0,-0.018,0.0274
2023-06-24,30674.0,30538.0,30817.0,30352.0,11736119929.84371,592912110031.5245,-0.0029754628194324736,0.0,time,5.0,-0.0023,0.0264
2023-06-25,30547.0,30455.0,30984.0,30357.0,12076819255.30491,591387700082.1104,-0.002721625472871986,1.0,time,5.0,0.0009,0.0254
2023-06-26,30469.0,30286.0,30635.0,30011.0,16032184116.631308,587134340343.6245,-0.005564624753984153,1.0,time,5.0,0.0098,0.0246
2023-06-27,30272.0,30694.0,30834.0,30254.0,14411853963.110468,595427193050.2291,0.013381636218439496,0.0,time,5.0,-0.004,0.0234
2023-06-28,30677.0,30083.0,30677.0,30017.0,8489428028.028098,584187696961.3756,-0.020106967601819882,1.0,time,5.0,0.0344,0.0238
2023-06-29,30086.0,30467.0,30734.0,30062.0,12545425127.446297,591688337868.8445,0.012683902500097141,1.0,time,5.0,0.0101,0.0228
2023-06-30,30466.0,30481.0,31240.0,29771.0,21422361050.823097,591722375245.7673,0.0004594080280314491,1.0,time,5.0,0.0001,0.0217
2023-07-01,30463.0,30584.0,30625.0,30334.0,4210431244.4326854,593625140902.5646,0.003373457714899704,0.0,time,5.0,-0.0196,0.0207
2023-07-02,30588.0,30572.0,30743.0,30459.0,7236318143.905301,593627203721.8534,-0.00039243901347403836,0.0,time,5.0,-0.0084,0.0197
2023-07-03,30623.0,31135.0,31384.0,30596.0,14755008156.77765,604507839820.0979,0.01824803094377766,0.0,time,5.0,-0.0284,0.0192
2023-07-04,31159.0,30776.0,31319.0,30660.0,12403890725.264545,598449423994.1252,-0.011597422874421262,0.0,time,5.0,-0.0199,0.019
2023-07-05,30764.0,30485.0,30874.0,30236.0,10260132141.46154,592386606697.3153,-0.009500406090214563,0.0,time,5.0,-0.003,0.0186
2023-07-06,30506.0,29990.0,31480.0,29968.0,21776707863.503353,583429029204.2451,-0.016370766598861736,1.0,time,5.0,0.0208,0.0186
2023-07-07,29945.0,30315.0,30422.0,29904.0,13018507892.814608,588811434763.8912,0.01077864676277632,1.0,time,5.0,0.003,0.0179
2023-07-08,30351.0,30264.0,30351.0,30090.0,5608541981.756295,587678367157.9867,-0.0016837521929659242,1.0,upper,5.0,0.0383,0.0171
2023-07-09,30298.0,30170.0,30445.0,30096.0,7559670230.189486,585883986681.1711,-0.00311083415975839,1.0,upper,4.0,0.0414,0.0163
2023-07-10,30154.0,30394.0,30994.0,29988.0,12835219756.96589,590311894648.7518,0.007397167340443769,1.0,upper,3.0,0.034,0.0156
2023-07-11,30405.0,30621.0,30718.0,30372.0,11753418050.421658,594749192359.1351,0.007440827578057656,0.0,time,5.0,-0.0126,0.015
2023-07-12,30620.0,30407.0,30904.0,30250.0,13072555444.262321,590629381260.7114,-0.007013203025892321,1.0,upper,1.0,0.0336,0.0145
2023-07-13,30408.0,31446.0,31686.0,30262.0,21254274345.702217,610725509598.8464,0.033598943984505525,0.0,lower,1.0,-0.0367,0.0169
2023-07-14,31460.0,30312.0,31520.0,30024.0,21977151420.853252,588107447250.1327,-0.03672811533178451,0.0,time,5.0,-0.013,0.0203
2023-07-15,30316.0,30298.0,30388.0,30275.0,6233916918.782722,588642134563.5204,-0.00046196998016784756,0.0,time,5.0,-0.017,0.0193
2023-07-16,30306.0,30237.0,30442.0,30149.0,8356410453.563714,586391434733.7153,-0.002015363695281359,0.0,time,5.0,-0.0107,0.0184
2023-07-17,30245.0,30148.0,30331.0,29793.0,10974383371.546566,585500720965.1113,-0.0029477540596271486,0.0,time,5.0,-0.0146,0.0175
2023-07-18,30152.0,29848.0,30236.0,29720.0,13152758553.030825,579708613537.5165,-0.010000750062366778,1.0,time,5.0,0.007,0.0169
2023-07-19,29855.0,29920.0,30176.0,29816.0,8545620844.326587,581327322356.8716,0.0024093171874198724,0.0,time,5.0,-0.0249,0.0161
2023-07-20,29926.0,29787.0,30391.0,29688.0,11117456853.464512,579308712612.258,-0.004455096386709704,0.0,time,5.0,-0.0191,0.0154
2023-07-21,29794.0,29915.0,30012.0,29758.0,8492627980.9282,581397880391.4172,0.004287970122428343,0.0,time,5.0,-0.0186,0.0147
2023-07-22,29904.0,29710.0,29981.0,29682.0,6745541064.873876,577068525402.119,-0.006876337367478857,0.0,time,5.0,-0.0173,0.0141
2023-07-23,29810.0,30058.0,30312.0,29776.0,7427606999.412798,584296796267.4817,0.011645159037386395,0.0,lower,1.0,-0.0295,0.014
2023-07-24,30085.0,29185.0,30089.0,28983.0,15195244950.838041,567051778655.836,-0.02947396985614826,1.0,time,5.0,0.0059,0.016
2023-07-25,29177.0,29223.0,29304.0,29062.0,7929844775.363448,568019115128.7598,0.0013011918011740045,1.0,time,5.0,0.0019,0.0153
2023-07-26,29228.0,29364.0,29655.0,29129.0,13088677750.42505,570531781624.6747,0.004813363791606695,0.0,time,5.0,-0.0045,0.0147
2023-07-27,29352.0,29200.0,29554.0,29095.0,9047649539.81237,567708714251.7643,-0.005600724974298824,1.0,time,5.0,0.0115,0.014
2023-07-28,29201.0,29314.0,29507.0,29119.0,7682754827.0541115,569952119667.3986,0.0038965083308728256,0.0,time,5.0,-0.0057,0.0135
2023-07-29,29313.0,29357.0,29395.0,29268.0,4882536540.911603,570804910032.5747,0.0014658010839785315,0.0,time,5.0,-0.0062,0.0128
2023-07-30,29357.0,29278.0,29437.0,29153.0,7872881636.625643,569135711632.8535,-0.0026946379398674228,0.0,time,5.0,-0.0065,0.0122
2023-07-31,29280.0,29233.0,29494.0,29159.0,6641808341.386258,568333703606.0996,-0.0015381726127533279,0.0,time,5.0,-0.0064,0.0116
2023-08-01,29226.0,29537.0,29537.0,28773.0,15289922840.873833,572408929757.971,0.010345506598922317,0.0,time,5.0,-0.0168,0.0116
2023-08-02,29694.0,29147.0,29975.0,29025.0,19266318894.086517,567074709353.651,-0.013291723187070262,1.0,time,5.0,0.0011,0.0117
2023-08-03,29153.0,29176.0,29362.0,28993.0,12539132810.40034,567940644790.4882,0.0009944619580603135,1.0,time,5.0,0.0205,0.0112
2023-08-04,29173.0,29088.0,29296.0,28939.0,12112869085.655884,565073127339.627,-0.003020735511310775,1.0,upper,4.0,0.0235,0.0106
2023-08-05,29080.0,29047.0,29096.0,28967.0,5335308729.48437,564970113457.8998,-0.0014105102536368958,1.0,upper,3.0,0.0249,0.0101
2023-08-06,29050.0,29044.0,29139.0,28973.0,5360283576.269965,564947914083.0184,-0.00010328622343110811,1.0,upper,2.0,0.025,0.0096
2023-08-07,29043.0,29178.0,29188.0,28755.0,13252185122.112452,567529179865.8152,0.004603079131703505,1.0,upper,1.0,0.0204,0.0093
2023-08-08,29176.0,29780.0,30126.0,29113.0,14603570418.91888,579214283623.8071,0.020422026606159077,0.0,time,5.0,-0.0168,0.0109
2023-08-09,29764.0,29585.0,30062.0,29401.0,14633310097.491423,575535414817.4033,-0.0065695511272055,0.0,time,5.0,-0.0062,0.0107
2023-08-10,29562.0,29424.0,29665.0,29366.0,8106253519.025447,572414205818.4142,-0.005456808266692103,0.0,time,5.0,-0.0087,0.0103
2023-08-11,29429.0,29397.0,29509.0,29303.0,4651950357.636653,571976559045.8302,-0.0009180395401742106,0.0,lower,5.0,-0.0221,0.0098
2023-08-12,29401.0,29412.0,29459.0,29353.0,3994297895.288944,572257798803.9086,0.0005101260121847067,0.0,lower,4.0,-0.0226,0.0093
2023-08-13,29414.0,29285.0,29445.0,29274.0,4755220448.634491,569687130446.7833,-0.004327314792230269,0.0,lower,3.0,-0.0183,0.009
2023-08-14,29279.0,29401.0,29653.0,29144.0,12408355477.111338,572242735188.2397,0.003953247829882986,0.0,lower,2.0,-0.0223,0.0086
2023-08-15,29404.0,29170.0,29419.0,29119.0,11523395157.99864,567498309102.7323,-0.007887903491998496,0.0,lower,2.0,-0.0959,0.0085
2023-08-16,29164.0,28754.0,29222.0,28710.0,14809979642.373245,559982624303.4923,-0.014363895879229314,0.0,lower,1.0,-0.0816,0.0091
2023-08-17,28704.0,26502.0,28704.0,25649.0,29965585683.421356,516026928368.83746,-0.08155668615795632,0.0,time,5.0,-0.0178,0.0254
2023-08-18,26646.0,26043.0,26753.0,25677.0,18062351745.50358,506815826635.9217,-0.017471183764663747,1.0,time,5.0,0.0155,0.0243
2023-08-19,26048.0,26105.0,26248.0,25804.0,3355038748.9824667,508087686822.70435,0.0023778487847350436,1.0,time,5.0,0.0011,0.0235
2023-08-20,26089.0,26161.0,26225.0,26024.0,8304370131.833873,509078930366.0949,0.0021428852955701467,0.0,time,5.0,-0.0045,0.0226
2023-08-21,26193.0,26119.0,26206.0,25874.0,9377753161.447634,508491920831.3545,-0.0016067333219422835,0.0,time,5.0,-0.0045,0.0216
2023-08-22,26128.0,26034.0,26133.0,25575.0,13702941053.015312,506356213378.17975,-0.0032596427918748614,1.0,time,5.0,0.0019,0.0205
2023-08-23,26029.0,26450.0,26668.0,25816.0,14600566342.214415,514955818082.43463,0.015852782260039673,0.0,time,5.0,-0.013,0.0207
2023-08-24,26426.0,26135.0,26536.0,25966.0,11961319630.81013,508906955118.32086,-0.011980746139423272,1.0,upper,5.0,0.0593,0.0198
2023-08-25,26138.0,26044.0,26200.0,25820.0,2582213805.5461373,507007928705.4434,-0.003487996790269538,1.0,upper,4.0,0.0628,0.0189
2023-08-26,26043.0,26002.0,26087.0,25991.0,3420999388.355067,506086069151.6848,-0.0016139572346387336,1.0,upper,3.0,0.0644,0.018
2023-08-27,26002.0,26083.0,26152.0,25966.0,4743752357.401259,507835678906.77924,0.003110302977801014,1.0,upper,2.0,0.0613,0.0173
2023-08-28,26086.0,26109.0,26203.0,25886.0,9995933796.2508,508350651765.9018,0.0009963213577082952,1.0,upper,1.0,0.0603,0.0165
2023-08-29,26110.0,27731.0,27999.0,25904.0,29462388818.839893,539045091002.16876,0.060270838528666965,0.0,lower,2.0,-0.0673,0.0249
2023-08-30,27717.0,27297.0,27740.0,27082.0,16029914124.395369,531729400483.3156,-0.015774114961489907,0.0,lower,1.0,-0.0515,0.0243
2023-08-31,27303.0,25927.0,27403.0,25833.0,20360682650.055054,505403246528.0237,-0.05149190929029884,0.0,time,5.0,-0.0055,0.0279
2023-09-01,25938.0,25812.0,26101.0,25438.0,15924588668.893366,502687549096.97003,-0.004445396678771353,0.0,time,5.0,-0.0023,0.0266
2023-09-02,25796.0,25854.0,25938.0,25756.0,8203515572.755595,503679892454.50775,0.001625827788162602,1.0,time,5.0,0.013,0.0253
2023-09-03,25868.0,25960.0,26055.0,25808.0,8301138495.084562,505513039060.68445,0.004091563974133189,0.0,time,5.0,-0.002,0.0242
2023-09-04,25969.0,25829.0,26061.0,25660.0,6700578092.438599,502409490053.88367,-0.005059000150433445,1.0,time,5.0,0.0023,0.023
2023-09-05,25805.0,25784.0,25824.0,25603.0,7633735596.705433,501979376928.41833,-0.0017437471723190615,1.0,time,5.0,0.002,0.0219
2023-09-06,25770.0,25753.0,25918.0,25476.0,12225427270.62692,501615002105.18665,-0.001203019335186138,0.0,time,5.0,-0.0244,0.0209
2023-09-07,25749.0,26192.0,26401.0,25644.0,4521997781.160889,509837705629.17126,0.016902895450828386,0.0,time,5.0,-0.0125,0.0207
2023-09-08,26215.0,25907.0,26383.0,25696.0,8058794338.820984,504533063388.2184,-0.010940818169446847,1.0,time,5.0,0.0121,0.0199
2023-09-09,25900.0,25889.0,25921.0,25808.0,404806432.52168876,504373920218.6837,-0.0006950343935673922,1.0,time,5.0,0.0245,0.019
2023-09-10,25890.0,25835.0,25919.0,25669.0,6603006234.083502,503489661583.33154,-0.00208800632661692,1.0,time,5.0,0.0305,0.018
2023-09-11,25835.0,25133.0,25882.0,25006.0,14859931201.000029,489502952545.6269,-0.027548438080765816,1.0,upper,2.0,0.0425,0.0188
2023-09-12,25163.0,25867.0,26380.0,25125.0,16825266473.048721,503997883573.3815,0.028786301377587937,1.0,time,5.0,0.025,0.0205
2023-09-13,25850.0,26223.0,26363.0,25820.0,12975855576.243193,510909474484.6564,0.013668863230490548,1.0,time,5.0,0.0196,0.02
2023-09-14,26222.0,26531.0,26752.0,26178.0,11739428177.432598,516823786025.9003,0.011676972350352543,1.0,time,5.0,0.0256,0.0193
2023-09-15,26531.0,26635.0,26834.0,26227.0,9768889419.723415,518872387637.1001,0.003912279752149323,1.0,time,5.0,0.0179,0.0184
2023-09-16,26610.0,26558.0,26732.0,26471.0,1224363671.9175522,517396850180.9239,-0.002895119800826687,1.0,time,5.0,0.0001,0.0176
2023-09-17,26554.0,26521.0,26612.0,26418.0,5791146184.464804,516614128895.5437,-0.001394148570731232,1.0,time,5.0,0.0019,0.0167
2023-09-18,26538.0,26741.0,27405.0,26417.0,16477839825.058361,521346975856.46625,0.008261096134952385,0.0,time,5.0,-0.0063,0.016
2023-09-19,26769.0,27219.0,27454.0,26681.0,12615959842.229395,530357673731.022,0.017717290723244614,0.0,lower,5.0,-0.0362,0.016
2023-09-20,27213.0,27116.0,27373.0,26889.0,13497179076.831764,529168513966.1614,-0.0037912992868823388,0.0,lower,4.0,-0.0325,0.0154
2023-09-21,27125.0,26561.0,27133.0,26406.0,8169328790.751264,517743774814.63885,-0.020679985066842533,0.0,time,5.0,-0.0135,0.0162
2023-09-22,26565.0,26572.0,26725.0,26498.0,9968041758.936823,518383856096.9625,0.0004140553011180351,0.0,time,5.0,-0.0084,0.0154
2023-09-23,26588.0,26574.0,26635.0,26521.0,6583511185.708387,517968304453.25476,7.52643661214209e-05,1.0,time,5.0,0.0162,0.0147
2023-09-24,26571.0,26250.0,26712.0,26250.0,7226298594.4955225,511787693512.02826,-0.012267305131483433,1.0,time,5.0,0.0251,0.0144
2023-09-25,26258.0,26299.0,26403.0,26023.0,11974957450.276283,512103393581.80255,0.0018649266095124137,1.0,time,5.0,0.0252,0.0138
2023-09-26,26297.0,26205.0,26387.0,26102.0,9786025048.05344,511054250889.6227,-0.003580683393015545,1.0,upper,2.0,0.0302,0.0131
2023-09-27,26214.0,26350.0,26819.0,26145.0,12889674588.31686,513713645983.85016,0.0055180427332417615,1.0,upper,4.0,0.0596,0.0126
2023-09-28,26354.0,27009.0,27225.0,26323.0,16683207554.844349,526917684460.40546,0.024701868807078017,1.0,upper,3.0,0.0349,0.0142
2023-09-29,27021.0,26917.0,27215.0,26744.0,9059145545.41355,524946724658.764,-0.0034120865355442773,1.0,upper,2.0,0.0383,0.0136
2023-09-30,26907.0,26970.0,27087.0,26882.0,6295435107.555985,525936342995.4552,0.0019670798927333643,1.0,upper,1.0,0.0363,0.0129
2023-10-01,26966.0,27968.0,28042.0,26958.0,9358226524.285364,545302108027.2094,0.036335862321486306,0.0,time,5.0,-0.0004,0.0162
2023-10-02,27988.0,27615.0,28494.0,27383.0,18127133423.881855,538323470357.8827,-0.012701896119974116,1.0,time,5.0,0.0131,0.0163
2023-10-03,27501.0,27439.0,27666.0,27266.0,12676657038.293432,535605771922.47974,-0.006393744308222127,1.0,time,5.0,0.0184,0.0157
