timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,bitcoin_log_return_1,hilo_high_ma,hilo_low_ma,signal,enter_long,enter_short,strategy_returns,position_change,transaction_cost,strategy_returns_gross,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2022-02-24,37318.0,38363.0,38905.0,34557.0,40839699480.89129,727657714638.0917,0.02617169249162984,41617.36871845511,39775.97871478952,-1,False,False,-0.02617169249162984,0,0.0,-0.02617169249162984,1.0,upper,4.0,0.1193,0.0348
2022-02-25,38361.0,39316.0,39610.0,38107.0,22579249141.515377,745763194704.1796,0.02453810728204375,40962.69497476409,39129.98297183162,-1,False,False,-0.02453810728204375,0,0.0,-0.02453810728204375,1.0,upper,3.0,0.0948,0.0343
2022-02-26,39256.0,39090.0,39877.0,38826.0,14568201294.74542,741083625917.93,-0.00576488089951952,40616.55597981127,38755.186377465296,-1,False,False,0.00576488089951952,0,0.0,0.00576488089951952,1.0,upper,2.0,0.1006,0.0326
2022-02-27,39179.0,37804.0,39851.0,37421.0,19424397945.619602,717619764688.0872,-0.03345176267205373,40274.24478384902,37915.54910197224,-1,False,False,0.03345176267205373,0,0.0,0.03345176267205373,1.0,upper,1.0,0.134,0.0324
2022-02-28,37788.0,43225.0,44199.0,37588.0,30634280854.538326,819019441071.749,0.13400411443654453,40141.39582707921,37953.83928157779,1,True,False,-0.13500411443654453,1,0.001,-0.13400411443654453,0.0,time,5.0,-0.0911,0.0521
2022-03-01,43286.0,44460.0,44755.0,42992.0,27880763034.093914,841254375272.0455,0.028170876966696224,40088.51666166337,38128.27142526224,1,False,False,0.028170876966696224,0,0.0,0.028170876966696224,0.0,lower,3.0,-0.1259,0.0499
2022-03-02,44417.0,43981.0,44969.0,43471.0,25615956856.40275,834437956671.6672,-0.010832186059927232,40041.0133293307,37986.817140209794,1,False,False,-0.010832186059927232,0,0.0,-0.010832186059927232,0.0,lower,2.0,-0.1151,0.0479
2022-03-03,43975.0,42492.0,44090.0,41979.0,22366184128.900482,807454920681.7217,-0.034441899558356276,40872.61066346456,37907.053712167835,1,False,False,-0.034441899558356276,0,0.0,-0.034441899558356276,0.0,lower,3.0,-0.1001,0.0473
2022-03-04,42488.0,39200.0,42488.0,38760.0,25121267305.979286,743810477766.2219,-0.08063907612135016,41649.08853077165,38924.04296973427,1,False,False,-0.08063907612135016,0,0.0,-0.08063907612135016,1.0,time,5.0,0.0687,0.0517
2022-03-05,39206.0,39463.0,39624.0,38828.0,14818212144.749968,748197160856.1006,0.00668677726399887,42313.07082461732,39833.434375787416,-1,False,True,0.00568677726399887,1,0.001,0.00668677726399887,1.0,time,5.0,0.0001,0.0493
2022-03-06,39466.0,38443.0,39668.0,38254.0,16995562040.606796,729501899968.2964,-0.026186899299100952,42668.45665969386,40262.54750062994,-1,False,False,0.026186899299100952,0,0.0,0.026186899299100952,1.0,time,5.0,0.0086,0.0474
2022-03-07,38470.0,38076.0,39455.0,37275.0,24596395439.058964,723198804467.6718,-0.009592462372255991,42632.36532775509,39962.038000503955,-1,False,False,0.009592462372255991,0,0.0,0.009592462372255991,1.0,upper,2.0,0.0978,0.0451
2022-03-08,38032.0,38733.0,39335.0,37991.0,22556397749.428085,735453953725.9198,0.017107787471632517,42030.69226220407,39735.23040040317,-1,False,False,-0.017107787471632517,0,0.0,-0.017107787471632517,0.0,time,5.0,-0.023,0.0434
2022-03-09,38736.0,41986.0,42501.0,38736.0,29211702119.448605,796849504897.2562,0.08064427952143943,41558.15380976326,39438.98432032254,1,True,False,-0.08164427952143943,1,0.001,-0.08064427952143943,0.0,lower,4.0,-0.1036,0.0485
2022-03-10,41913.0,39468.0,42004.0,38909.0,27653455219.04128,749384110700.1091,-0.06184601238721048,41137.52304781061,39006.187456258034,1,False,False,-0.06184601238721048,0,0.0,-0.06184601238721048,0.0,time,5.0,-0.0035,0.0503
2022-03-11,39437.0,38775.0,40183.0,38347.0,23624165274.522385,738267961692.6816,-0.017714507932317755,40777.01843824849,38803.14996500643,-1,False,True,-0.018714507932317756,1,0.001,-0.017714507932317755,1.0,time,5.0,0.0598,0.048
2022-03-12,38751.0,38904.0,39345.0,38751.0,12440826653.84724,738456528057.6692,0.003321364038882238,41121.814750598794,38789.71997200514,-1,False,False,-0.003321364038882238,0,0.0,-0.003321364038882238,1.0,time,5.0,0.0525,0.0457
2022-03-13,38814.0,37853.0,39238.0,37768.0,14461647575.513742,718551088031.3688,-0.027386836121172885,41298.25180047904,38813.575977604116,-1,False,False,0.027386836121172885,0,0.0,0.027386836121172885,1.0,upper,5.0,0.1001,0.0441
2022-03-14,37867.0,39669.0,39715.0,37709.0,21250969229.221596,751354026218.9767,0.046859789262483666,41075.201440383236,38720.26078208329,-1,False,False,-0.046859789262483666,0,0.0,-0.046859789262483666,1.0,time,5.0,0.0619,0.0448
2022-03-15,39699.0,39332.0,39781.0,38321.0,20768829817.938637,747642430663.595,-0.008531589324885729,40729.16115230659,38726.408625666634,-1,False,False,0.008531589324885729,0,0.0,0.008531589324885729,1.0,time,5.0,0.0484,0.0427
2022-03-16,39309.0,41166.0,41551.0,39029.0,34974203468.766266,779761001844.4108,0.045574236018899025,40430.92892184527,38534.72690053331,1,True,False,-0.046574236018899026,1,0.001,-0.045574236018899025,0.0,time,5.0,-0.0025,0.0429
2022-03-17,41129.0,41002.0,41374.0,40681.0,18861644942.593346,778474325709.8895,-0.0039918269344253535,40287.743137476216,38369.58152042665,1,False,False,-0.0039918269344253535,0,0.0,-0.0039918269344253535,1.0,time,5.0,0.0336,0.0409
2022-03-18,40943.0,41837.0,42337.0,40311.0,30316128166.48974,794378970588.3145,0.020160269462751415,40186.39450998098,38359.86521634132,1,False,False,0.020160269462751415,0,0.0,0.020160269462751415,1.0,time,5.0,0.0228,0.0393
2022-03-19,41828.0,42202.0,42323.0,41612.0,16580741571.959858,800887993391.0255,0.008686497818730085,40459.31560798478,38493.69217307306,1,False,False,0.008686497818730085,0,0.0,0.008686497818730085,1.0,time,5.0,0.0403,0.0374
2022-03-20,42223.0,41283.0,42271.0,41021.0,16856192301.960054,784054464871.6631,-0.02201682033261068,40642.25248638783,38931.15373845845,1,False,False,-0.02201682033261068,0,0.0,-0.02201682033261068,1.0,time,5.0,0.0713,0.0365
2022-03-21,41249.0,41062.0,41481.0,40615.0,21335882483.315796,779205413378.8728,-0.005367673340681736,40981.20198911026,39207.122990766766,1,False,False,-0.005367673340681736,0,0.0,-0.005367673340681736,1.0,upper,4.0,0.0766,0.0348
2022-03-22,41009.0,42402.0,43080.0,40937.0,28688623151.357098,803937099701.4115,0.03211241132619967,41249.56159128821,39688.098392613414,1,False,False,0.03211241132619967,0,0.0,0.03211241132619967,1.0,upper,5.0,0.0969,0.0343
2022-03-23,42370.0,42802.0,42802.0,41868.0,21851891598.642384,810894331277.664,0.009389299531177066,41453.84927303057,39954.67871409073,1,False,False,0.009389299531177066,0,0.0,0.009389299531177066,1.0,upper,4.0,0.0875,0.0327
2022-03-24,42845.0,43936.0,44133.0,42726.0,26212783703.864426,834251096724.507,0.026149199117611228,41459.27941842446,40086.742971272586,1,False,False,0.026149199117611228,0,0.0,0.026149199117611228,1.0,upper,4.0,0.0673,0.0317
2022-03-25,43939.0,44332.0,44999.0,43721.0,26147756108.07925,842031938721.7855,0.008972734327846114,41783.42353473957,40256.79437701807,1,False,False,0.008972734327846114,0,0.0,0.008972734327846114,1.0,upper,4.0,0.0682,0.0302
2022-03-26,44298.0,44511.0,44737.0,44157.0,13676534294.229202,845235093872.7649,0.004029585723359656,41987.13882779166,40579.03550161446,1,False,False,0.004029585723359656,0,0.0,0.004029585723359656,1.0,upper,3.0,0.0641,0.0287
2022-03-27,44483.0,46715.0,46715.0,44413.0,22545392529.67392,887283025181.1342,0.04832896260815268,42416.31106223333,41008.428401291574,1,False,False,0.04832896260815268,0,0.0,0.04832896260815268,0.0,time,5.0,-0.0096,0.03
2022-03-28,46723.0,46995.0,48079.0,46660.0,30051327357.066643,892747620147.7012,0.005975900827345874,42932.84884978667,41550.942721033265,1,False,False,0.005975900827345874,0,0.0,0.005975900827345874,0.0,time,5.0,-0.0248,0.0286
2022-03-29,47061.0,47459.0,47967.0,47061.0,26128040680.825665,901430001888.9999,0.00982496733831658,43293.67907982934,42072.15417682661,1,False,False,0.00982496733831658,0,0.0,0.00982496733831658,0.0,time,5.0,-0.0218,0.0272
2022-03-30,47451.0,47063.0,47651.0,46751.0,24497248306.346912,895356010540.8462,-0.008379050736918347,43977.94326386347,42540.32334146129,1,False,False,-0.008379050736918347,0,0.0,-0.008379050736918347,0.0,time,5.0,-0.0094,0.0265
2022-03-31,47031.0,45528.0,47468.0,45363.0,27736469645.537262,865010142444.9791,-0.033159608372840155,44798.15461109078,43364.25867316903,1,False,False,-0.033159608372840155,0,0.0,-0.033159608372840155,1.0,time,5.0,0.0023,0.0282
2022-04-01,45528.0,46270.0,46658.0,44347.0,32948605532.135277,879144224206.3806,0.016166281618085507,45431.92368887262,44103.60693853523,1,False,False,0.016166281618085507,0,0.0,0.016166281618085507,0.0,lower,5.0,-0.0687,0.027
2022-04-02,46229.0,45842.0,47026.0,45804.0,24803837259.76474,871050305858.7916,-0.009293101446733646,45875.7389510981,44633.08555082819,1,False,False,-0.009293101446733646,0,0.0,-0.009293101446733646,0.0,lower,4.0,-0.0594,0.0261
2022-04-03,45847.0,46435.0,47322.0,45667.0,21510196790.30345,882346640419.069,0.01285278375579706,46194.19116087849,44779.06844066255,1,False,False,0.01285278375579706,0,0.0,0.01285278375579706,0.0,lower,3.0,-0.0722,0.0249
2022-04-04,46361.0,46623.0,46819.0,45277.0,28019309650.72574,885584977681.2438,0.004040496373612807,46286.95292870279,44692.65475253004,1,False,False,0.004040496373612807,0,0.0,0.004040496373612807,0.0,lower,2.0,-0.0763,0.0237
2022-04-05,46610.0,45635.0,47077.0,45635.0,25474063861.60569,867247321783.443,-0.021419015632743926,46434.76234296223,44914.92380202404,1,False,False,-0.021419015632743926,0,0.0,-0.021419015632743926,0.0,lower,1.0,-0.0549,0.0239
2022-04-06,45561.0,43199.0,45561.0,43199.0,34113818641.77575,820983263462.4961,-0.054857619134846665,46612.209874369786,45065.339041619234,-1,False,True,-0.055857619134846666,1,0.001,-0.054857619134846665,0.0,lower,5.0,-0.0869,0.0286
2022-04-07,43237.0,43515.0,43869.0,42867.0,22960138784.304127,827032889944.6309,0.007288359407483065,46653.56789949583,45107.67123329539,-1,False,False,-0.007288359407483065,0,0.0,-0.007288359407483065,0.0,lower,4.0,-0.0942,0.0273
2022-04-08,43488.0,42316.0,43916.0,42212.0,24202906401.166885,804272478980.6077,-0.027940441116948905,46738.254319596665,45213.13698663632,-1,False,False,0.027940441116948905,0,0.0,0.027940441116948905,0.0,lower,3.0,-0.0662,0.0272
2022-04-09,42307.0,42796.0,42807.0,42259.0,13949535311.5313,812734148492.5116,0.01127937515183209,46502.803455677335,44810.30958930906,-1,False,False,-0.01127937515183209,0,0.0,-0.01127937515183209,0.0,lower,2.0,-0.0775,0.0263
2022-04-10,42807.0,42275.0,43420.0,42041.0,14936318818.778025,803574629064.9272,-0.012248745491716142,45976.04276454187,44421.647671447245,-1,False,False,0.012248745491716142,0,0.0,0.012248745491716142,0.0,lower,1.0,-0.0653,0.0251
2022-04-11,42249.0,39604.0,42418.0,39444.0,30168665078.21043,752680814425.1921,-0.06526577152437575,45564.034211633494,43979.7181371578,-1,False,False,0.06526577152437575,0,0.0,0.06526577152437575,1.0,time,5.0,0.0211,0.0302
2022-04-12,39553.0,40206.0,40660.0,39445.0,27804694935.48352,764314681923.3135,0.015086114958820547,45012.6273693068,43635.57450972624,-1,False,False,-0.015086114958820547,0,0.0,-0.015086114958820547,0.0,time,5.0,-0.0117,0.0297
2022-04-13,40101.0,41205.0,41444.0,39731.0,25453869985.971855,783560801481.9719,0.0245433699962583,44694.10189544544,43316.659607780995,-1,False,False,-0.0245433699962583,0,0.0,-0.0245433699962583,0.0,time,5.0,-0.009,0.0298
2022-04-14,41232.0,39959.0,41523.0,39708.0,22744792147.00975,759703443634.6515,-0.030705679773150273,44238.881516356356,42542.1276862248,-1,False,False,0.030705679773150273,0,0.0,0.030705679773150273,1.0,time,5.0,0.0378,0.0295
2022-04-15,39994.0,40587.0,40709.0,39877.0,22053774554.17729,771666602547.5923,0.015593889847136319,43523.10521308509,41922.70214897984,-1,False,False,-0.015593889847136319,0,0.0,-0.015593889847136319,1.0,time,5.0,0.0198,0.0288
2022-04-16,40592.0,40450.0,40676.0,40086.0,15777789210.238447,770439827829.2395,-0.0033811747848321604,43107.284170468076,41484.36171918388,-1,False,False,0.0033811747848321604,0,0.0,0.0033811747848321604,1.0,time,5.0,0.002,0.0274
2022-04-17,40443.0,39739.0,40593.0,39659.0,16627779441.567648,755627152747.4514,-0.017733570260598193,42790.427336374465,41129.0893753471,-1,False,False,0.017733570260598193,0,0.0,0.017733570260598193,1.0,time,5.0,0.0005,0.0264
2022-04-18,39717.0,40834.0,40950.0,38780.0,30617039399.980103,776463403746.4385,0.027181994470105407,42374.14186909957,40878.671500277684,-1,False,False,-0.027181994470105407,0,0.0,-0.027181994470105407,0.0,time,5.0,-0.0316,0.027
2022-04-19,40833.0,41498.0,41653.0,40646.0,22717772925.289574,789141783336.2104,0.016130165590251436,42034.51349527966,40720.13720022215,-1,False,False,-0.016130165590251436,0,0.0,-0.016130165590251436,0.0,time,5.0,-0.0457,0.0263
2022-04-20,41468.0,41397.0,42142.0,40959.0,24937668255.073463,787437397453.9304,-0.0024368188667323347,41746.21079622373,40507.90976017772,-1,False,False,0.0024368188667323347,0,0.0,0.0024368188667323347,0.0,time,5.0,-0.0316,0.025
2022-04-21,41384.0,40529.0,42859.0,39975.0,32131220615.550182,770787243369.5001,-0.021190647183363318,41586.968636978985,40162.327808142174,-1,False,False,0.021190647183363318,0,0.0,0.021190647183363318,0.0,lower,5.0,-0.0597,0.0246
2022-04-22,40432.0,39757.0,40776.0,39265.0,46022063018.95215,756144456297.8489,-0.01923184102878764,41600.17490958319,40259.06224651374,-1,False,False,0.01923184102878764,0,0.0,0.01923184102878764,0.0,time,5.0,-0.0297,0.0239
2022-04-23,39757.0,39562.0,39966.0,39347.0,15010797471.968071,752414150959.3553,-0.004916864631491924,41708.539927666556,40399.049797210995,-1,False,False,0.004916864631491924,0,0.0,0.004916864631491924,0.0,time,5.0,-0.0059,0.0227
2022-04-24,39499.0,39643.0,39872.0,39299.0,16778683767.597218,752446283899.8965,0.00204532613440231,41938.631942133245,40314.2398377688,-1,False,False,-0.00204532613440231,0,0.0,-0.00204532613440231,0.0,time,5.0,-0.0347,0.0217
2022-04-25,39469.0,40111.0,40332.0,37715.0,32883645913.964718,770112436973.4149,0.011736223181435839,41706.1055537066,40104.39187021504,-1,False,False,-0.011736223181435839,0,0.0,-0.011736223181435839,0.0,lower,1.0,-0.0494,0.0212
2022-04-26,40458.0,38179.0,40607.0,37472.0,31053018153.386673,725434540422.046,-0.04936498467854532,41358.08444296528,39952.913496172034,-1,False,False,0.04936498467854532,0,0.0,0.04936498467854532,0.0,time,5.0,-0.0008,0.0246
2022-04-27,38134.0,38595.0,39390.0,36902.0,28170490245.865635,746473028158.29,0.010837108170640302,41060.86755437223,39822.13079693763,-1,False,False,-0.010837108170640302,0,0.0,-0.010837108170640302,0.0,time,5.0,-0.0146,0.024
2022-04-28,39224.0,39328.0,40184.0,37265.0,31484572271.03238,756090806420.8264,0.01881399898180703,40915.09404349778,39400.7046375501,-1,False,False,-0.01881399898180703,0,0.0,-0.01881399898180703,0.0,lower,5.0,-0.0546,0.0239
2022-04-29,39742.0,38292.0,39847.0,37743.0,27758348826.409065,735829877665.6912,-0.0266957362995176,40853.47523479823,39014.96371004009,-1,False,False,0.0266957362995176,0,0.0,0.0266957362995176,1.0,time,5.0,0.0293,0.0239
2022-04-30,38651.0,38279.0,38756.0,37628.0,20955789685.355682,719611115951.2947,-0.00033955414255800907,40560.78018783859,38592.370968032075,-1,False,False,0.00033955414255800907,0,0.0,0.00033955414255800907,0.0,lower,5.0,-0.0632,0.0228
2022-05-01,37821.0,38148.0,38582.0,37070.0,24857664487.014507,733294957352.5364,-0.0034281112248827892,40485.42415027087,38326.89677442566,-1,False,False,0.0034281112248827892,0,0.0,0.0034281112248827892,0.0,lower,4.0,-0.0598,0.0217
2022-05-02,38538.0,38034.0,39037.0,37693.0,29825308569.42226,733787526677.6703,-0.0029928351865816287,40357.7393202167,38210.117419540526,-1,False,False,0.0029928351865816287,0,0.0,0.0029928351865816287,0.0,lower,3.0,-0.0568,0.0206
2022-05-03,38562.0,37240.0,38600.0,36933.0,23070122642.32804,718542028695.8999,-0.02109704412121798,40037.39145617336,38093.69393563242,-1,False,False,0.02109704412121798,0,0.0,0.02109704412121798,1.0,upper,1.0,0.0571,0.0202
2022-05-04,37758.0,39429.0,39875.0,37024.0,31748901527.20592,755764276888.7715,0.057118133759114564,39746.31316493869,37888.95514850594,-1,False,False,-0.057118133759114564,0,0.0,-0.057118133759114564,0.0,lower,1.0,-0.0928,0.0271
2022-05-05,39699.0,35933.0,39798.0,35654.0,37402043365.58407,696020943881.887,-0.09284549284206794,39604.450531950955,37849.76411880476,-1,False,False,0.09284549284206794,0,0.0,0.09284549284206794,0.0,lower,4.0,-0.1415,0.038
2022-05-06,36612.0,35915.0,36612.0,35362.0,32223287014.454002,687093350325.4445,-0.0005010577991478987,39403.56042556077,37666.41129504381,-1,False,False,0.0005010577991478987,0,0.0,0.0005010577991478987,0.0,lower,3.0,-0.141,0.0362
2022-05-07,36076.0,35371.0,36128.0,34693.0,19130720394.98043,678702448510.6605,-0.015262760161680098,39497.84834044862,37537.92903603505,-1,False,False,0.015262760161680098,0,0.0,0.015262760161680098,0.0,lower,2.0,-0.1257,0.0345
2022-05-08,35558.0,33889.0,35558.0,33616.0,30810576501.52256,648514321641.9902,-0.04280179741074289,39557.87867235889,37161.14322882804,-1,False,False,0.04280179741074289,0,0.0,0.04280179741074289,0.0,lower,1.0,-0.0829,0.0344
2022-05-09,34070.0,31193.0,34181.0,30404.0,58369928594.32748,576197842487.6378,-0.08289676728550403,38968.702937887116,36801.314583062434,-1,False,False,0.08289676728550403,0,0.0,0.08289676728550403,0.0,lower,2.0,-0.0996,0.0391
2022-05-10,31169.0,30704.0,32375.0,29897.0,54071363210.08785,590644412746.6844,-0.015800771403493726,38400.562350309694,36379.65166644995,-1,False,False,0.015800771403493726,0,0.0,0.015800771403493726,0.0,lower,1.0,-0.0838,0.0372
2022-05-11,31027.0,28237.0,31949.0,27805.0,65985702701.50493,549294001873.1765,-0.0837597645779702,37832.04988024776,35826.92133315996,-1,False,False,0.0837597645779702,0,0.0,0.0837597645779702,1.0,upper,4.0,0.0972,0.0405
2022-05-12,29132.0,28972.0,29955.0,26379.0,61338080283.57989,555266177876.6213,0.025696671645705625,37101.83990419821,34742.33706652797,-1,False,False,-0.025696671645705625,0,0.0,-0.025696671645705625,1.0,time,5.0,0.0334,0.0414
2022-05-13,29126.0,29585.0,30879.0,28677.0,71541696924.39926,558053182541.2809,0.020937629795577818,36156.47192335857,33773.26965322238,-1,False,False,-0.020937629795577818,0,0.0,-0.020937629795577818,0.0,time,5.0,-0.0288,0.0412
2022-05-14,29363.0,29921.0,30077.0,28253.0,25759546763.688618,573777699744.01,0.011293098878994238,35314.97753868686,32579.615722577902,-1,False,False,-0.011293098878994238,0,0.0,-0.011293098878994238,1.0,time,5.0,0.0073,0.0401
2022-05-15,30186.0,31121.0,31172.0,28619.0,22948123704.172672,596346266888.6597,0.039322257462356215,34242.98203094949,31339.492578062323,-1,False,False,-0.039322257462356215,0,0.0,-0.039322257462356215,0.0,time,5.0,-0.0653,0.0413
2022-05-16,31319.0,29686.0,31319.0,28817.0,28418179221.125336,569801943005.2971,-0.047207278267434725,33570.18562475959,30806.99406244986,-1,False,False,0.047207278267434725,0,0.0,0.047207278267434725,0.0,time,5.0,-0.013,0.041
2022-05-17,29924.0,29956.0,30684.0,29245.0,24964703223.57502,581272773175.8237,0.009054084184547404,32871.54849980768,30296.19524995989,-1,False,False,-0.009054084184547404,0,0.0,-0.009054084184547404,1.0,time,5.0,0.0074,0.0395
2022-05-18,30502.0,28744.0,30535.0,28392.0,26219431165.241817,547927169401.20306,-0.04130058857590306,32531.638799846147,29960.756199967913,-1,False,False,0.04130058857590306,0,0.0,0.04130058857590306,1.0,time,5.0,0.0312,0.0387
2022-05-19,28772.0,30139.0,30472.0,28018.0,29190056577.430664,578678245847.8763,0.04739096433638129,32289.11103987692,29732.004959974332,-1,False,False,-0.04739096433638129,0,0.0,-0.04739096433638129,0.0,time,5.0,-0.0186,0.0411
2022-05-20,30289.0,29153.0,30498.0,28307.0,25980877919.56809,557201657280.7389,-0.03326219069460829,31968.088831901536,29634.603967979467,-1,False,False,0.03326219069460829,0,0.0,0.03326219069460829,1.0,time,5.0,0.0066,0.0399
2022-05-21,29257.0,29302.0,29587.0,28606.0,13561006428.368963,561696351558.8424,0.00509794962613069,31681.47106552123,29386.083174383577,-1,False,False,-0.00509794962613069,0,0.0,-0.00509794962613069,0.0,time,5.0,-0.0226,0.0382
2022-05-22,29492.0,30178.0,30342.0,28762.0,17199930154.801018,578090387085.146,0.029457409012338332,31439.576852416987,29112.466539506862,-1,False,False,-0.029457409012338332,0,0.0,-0.029457409012338332,0.0,time,5.0,-0.0368,0.0381
2022-05-24,29396.0,29655.0,29785.0,28716.0,23486436836.56051,564885248021.9939,-0.017482436800769722,31251.26148193359,28951.373231605492,-1,False,False,0.017482436800769722,0,0.0,0.017482436800769722,0.0,time,5.0,-0.0055,0.0364
2022-05-25,29647.0,29585.0,30173.0,29399.0,23108764916.206596,563577022957.9133,-0.002363269162032516,30918.409185546876,28882.298585284396,-1,False,False,0.002363269162032516,0,0.0,0.002363269162032516,1.0,upper,5.0,0.0703,0.0346
2022-05-26,29573.0,29347.0,29864.0,28412.0,31972044691.709656,559066076343.6685,-0.00807714972959198,30803.1273484375,28858.23886822752,-1,False,False,0.00807714972959198,0,0.0,0.00807714972959198,1.0,upper,4.0,0.0784,0.033
2022-05-27,29349.0,28647.0,29353.0,28327.0,31756305901.005535,545752899521.8662,-0.02414160076289022,30599.50187875,28829.79109458202,-1,False,False,0.02414160076289022,0,0.0,0.02414160076289022,1.0,upper,3.0,0.1026,0.0318
2022-05-28,28646.0,29088.0,29132.0,28606.0,15406515372.711676,554938694217.2793,0.015276992358893262,30514.201503000004,28943.632875665615,-1,False,False,-0.015276992358893262,0,0.0,-0.015276992358893262,1.0,upper,2.0,0.0873,0.031
2022-05-29,29082.0,29493.0,29520.0,28907.0,14496111397.934435,561771345708.952,0.013827229057828582,30384.161202400006,28837.306300532495,-1,False,False,-0.013827229057828582,0,0.0,-0.013827229057828582,1.0,upper,1.0,0.0735,0.0301
2022-05-30,29497.0,31741.0,31879.0,29354.0,34891305294.623,604926607440.7722,0.07345627353520033,30177.928961920006,28735.245040425998,1,True,False,-0.07445627353520033,1,0.001,-0.07345627353520033,0.0,time,5.0,-0.0607,0.0368
2022-05-31,31737.0,31866.0,32227.0,31319.0,29770567353.488136,607393396318.7885,0.003930390080219918,29968.743169536006,28709.3960323408,1,False,False,0.003930390080219918,0,0.0,0.003930390080219918,0.0,time,5.0,-0.0631,0.035
2022-06-01,31814.0,29833.0,31982.0,29441.0,35553330791.53566,569001624438.0176,-0.06592444730239518,29878.994535628808,28748.916825872642,1,False,False,-0.06592444730239518,0,0.0,-0.06592444730239518,1.0,time,5.0,0.0503,0.0394
2022-06-02,29822.0,30481.0,30624.0,29667.0,24232399986.261147,580863150152.0535,0.021488375313289954,30278.99562850305,28869.933460698114,1,False,False,0.021488375313289954,0,0.0,0.021488375313289954,1.0,time,5.0,0.0254,0.0382
2022-06-03,30447.0,29714.0,30636.0,29400.0,21997859590.66833,566275595800.1772,-0.025485223464050726,30668.59650280244,29359.746768558492,1,False,False,-0.025485223464050726,0,0.0,-0.025485223464050726,1.0,time,5.0,0.0172,0.0371
2022-06-04,29704.0,29872.0,29941.0,29518.0,12911383481.843807,568340135127.331,0.005303271584205521,30931.277202241956,29375.997414846795,1,False,False,0.005303271584205521,0,0.0,0.005303271584205521,1.0,time,5.0,0.0076,0.0354
2022-06-05,29858.0,29918.0,30134.0,29610.0,13395229055.412352,570209935092.4275,0.0015387191529024728,30869.821761793566,29434.19793187744,1,False,False,0.0015387191529024728,0,0.0,0.0015387191529024728,0.0,time,5.0,-0.0277,0.0337
2022-06-06,29919.0,31373.0,31680.0,29919.0,27644798123.298183,597966736176.5532,0.047487344447958414,30823.057409434856,29427.358345501954,1,False,False,0.047487344447958414,0,0.0,0.047487344447958414,0.0,lower,4.0,-0.0752,0.0353
2022-06-07,31343.0,31265.0,31523.0,29315.0,36111325508.04181,597205650752.5386,-0.0034483893809662985,30646.64592754789,29445.486676401564,1,False,False,-0.0034483893809662985,0,0.0,-0.0034483893809662985,0.0,lower,3.0,-0.0717,0.0336
2022-06-08,31233.0,30229.0,31263.0,29975.0,27080284928.564884,576238781341.3682,-0.033697532497171,30544.116742038314,29478.389341121252,1,False,False,-0.033697532497171,0,0.0,-0.033697532497171,0.0,lower,4.0,-0.1216,0.0338
2022-06-09,30234.0,30101.0,30610.0,29981.0,18871591862.340336,573819802894.6453,-0.004243334727756188,30771.29339363065,29566.511472897004,1,False,False,-0.004243334727756188,0,0.0,-0.004243334727756188,0.0,lower,3.0,-0.1174,0.0321
2022-06-10,30097.0,29101.0,30266.0,28943.0,25663085729.428833,554622874799.0432,-0.03378585594615656,30921.63471490452,29516.209178317604,-1,False,True,-0.03478585594615656,1,0.001,-0.03378585594615656,0.0,lower,2.0,-0.0836,0.0321
2022-06-11,29100.0,28374.0,29406.0,28314.0,22518366769.839092,540789214973.6274,-0.025299304958383804,30989.90777192362,29607.967342654083,-1,False,False,0.025299304958383804,0,0.0,0.025299304958383804,0.0,lower,2.0,-0.2308,0.0311
2022-06-12,28432.0,26767.0,28552.0,26767.0,29834061115.62461,514202090511.0678,-0.05830344738260464,30913.926217538898,29682.573874123267,-1,False,False,0.05830344738260464,0,0.0,0.05830344738260464,0.0,lower,1.0,-0.1725,0.0335
2022-06-13,26628.0,22526.0,26795.0,22113.0,64852526179.382835,429492202561.014,-0.17249958788168432,30784.34097403112,29534.659099298617,-1,False,False,0.17249958788168432,0,0.0,0.17249958788168432,0.0,lower,5.0,-0.1677,0.058
2022-06-14,22501.0,22245.0,23014.0,21047.0,47639470967.891426,423044474596.5387,-0.012552933367499661,30508.6727792249,29290.527279438895,-1,False,False,0.012552933367499661,0,0.0,0.012552933367499661,0.0,lower,4.0,-0.1552,0.0554
2022-06-15,22223.0,22529.0,22665.0,20193.0,52027211446.51121,429887916884.8431,0.012686103937000644,30117.338223379924,28785.82182355112,-1,False,False,-0.012686103937000644,0,0.0,-0.012686103937000644,0.0,lower,3.0,-0.1679,0.0539
2022-06-16,22584.0,20409.0,22836.0,20283.0,27449277945.59262,389181727345.57733,-0.09882738816397241,29452.87057870394,27451.257458840897,-1,False,False,0.09882738816397241,0,0.0,0.09882738816397241,1.0,time,5.0,0.0142,0.0563
2022-06-17,20378.0,20473.0,21238.0,20300.0,24232922585.240158,391441740414.39136,0.003130964839408074,28165.096462963153,26170.40596707272,-1,False,False,-0.003130964839408074,0,0.0,-0.003130964839408074,0.0,time,5.0,-0.0242,0.0544
2022-06-18,20470.0,19047.42,20748.0,17677.43,38920632524.1614,362303884192.0101,-0.07217528554048436,27065.077170370525,24974.924773658175,-1,False,False,0.07217528554048436,0,0.0,0.07217528554048436,1.0,time,5.0,0.1023,0.0536
