Date,Price,ST_StrongBull_USD,ST_WeakBull_USD,ST_Neutral_USD,ST_WeakBear_USD,ST_StrongBear_USD,MT_StrongBull_USD,MT_WeakBull_USD,MT_Neutral_USD,MT_WeakBear_USD,MT_StrongBear_USD,LT_StrongBull_USD,LT_WeakBull_USD,LT_Neutral_USD,LT_WeakBear_USD,LT_StrongBear_USD,OV_StrongBull_USD,OV_WeakBull_USD,OV_Neutral_USD,OV_WeakBear_USD,OV_StrongBear_USD,ST_StrongBull_BTC,ST_WeakBull_BTC,ST_Neutral_BTC,ST_WeakBear_BTC,ST_StrongBear_BTC,MT_StrongBull_BTC,MT_WeakBull_BTC,MT_Neutral_BTC,MT_WeakBear_BTC,MT_StrongBear_BTC,LT_StrongBull_BTC,LT_WeakBull_BTC,LT_Neutral_BTC,LT_WeakBear_BTC,LT_StrongBear_BTC,OV_StrongBull_BTC,OV_WeakBull_BTC,OV_Neutral_BTC,OV_WeakBear_BTC,OV_StrongBear_BTC,RSI_Oversold_USD,RSI_Overbought_USD,RSI_Bullish_USD,RSI_Bearish_USD,RSI_Oversold_BTC,RSI_Overbought_BTC,RSI_Bullish_BTC,RSI_Bearish_BTC,VOL_Low,VOL_High,SSR_RiskOn,SSR_RiskOff,ShortTerm_USD,MediumTerm_USD,LongTerm_USD,Overall_USD,ShortTerm_BTC,MediumTerm_BTC,LongTerm_BTC,Overall_BTC
2023-01-20,1661.33,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,,,,
2023-01-21,1625.91,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,,,,
2023-01-22,1630.84,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,,,,
2023-01-23,1632.96,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,
2023-01-24,1557.06,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,
2023-01-25,1614.68,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,,,
2023-01-26,1602.85,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,,,
2023-01-27,1598.47,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,
2023-01-28,1573.06,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,-1.0,2.0,0.0,0.0,,,,
2023-01-29,1646.52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,
2023-01-30,1568.65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-2.0,2.0,0.0,0.0,,,,
2023-01-31,1586.54,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,
2023-02-01,1642.86,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,,,,
2023-02-02,1648.68,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,,,,
2023-02-03,1665.43,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,,,,
2023-02-04,1667.27,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,,,,
2023-02-05,1631.37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,,,
2023-02-06,1617.14,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,,,,
2023-02-07,1672.82,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,,,,
2023-02-08,1651.41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,
2023-02-09,1546.38,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-02-10,1515.53,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-02-11,1541.97,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,,,,
2023-02-12,1515.33,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-02-13,1506.92,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-02-14,1556.96,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,
2023-02-15,1674.86,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,,,,
2023-02-16,1646.14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,
2023-02-17,1697.08,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-02-18,1692.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-02-19,1680.38,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,,,,
2023-02-20,1700.2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-02-21,1656.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,
2023-02-22,1643.17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,,,,
2023-02-23,1651.85,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,
2023-02-24,1608.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,,,,
2023-02-25,1593.95,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,,,,
2023-02-26,1640.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,
2023-02-27,1633.98,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,
2023-02-28,1606.63,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,
2023-03-01,1663.93,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,,,,
2023-03-02,1647.66,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,,,,
2023-03-03,1570.67,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,,,,
2023-03-04,1568.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-03-05,1563.23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-03-06,1567.35,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,,,,
2023-03-07,1563.81,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,,,,
2023-03-08,1535.26,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,-1.0,1.0,-1.0,,,,
2023-03-09,1440.17,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,1.0,-2.0,-1.0,0.0,-1.0,,,,
2023-03-10,1429.6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,1.0,-2.0,-1.0,0.0,-1.0,,,,
2023-03-11,1474.4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,,,,
2023-03-12,1588.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,
2023-03-13,1678.92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,
2023-03-14,1708.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-15,1658.07,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,,,,
2023-03-16,1679.79,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,,,,
2023-03-17,1793.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-18,1769.43,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-19,1801.37,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-20,1744.44,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,
2023-03-21,1811.41,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-22,1747.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,
2023-03-23,1824.96,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-03-24,1751.22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,-1.0,2.0,2.0,1.0,,,,
2023-03-25,1753.98,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,
2023-03-26,1776.87,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,
2023-03-27,1719.17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,2.0,2.0,1.0,,,,
2023-03-28,1776.04,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-03-29,1795.54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-03-30,1792.91,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,,,,
2023-03-31,1824.02,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-04-01,1823.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-04-02,1797.74,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-04-03,1810.47,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,,,,
2023-04-04,1871.33,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-04-05,1911.34,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-04-06,1872.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,,,,
2023-04-07,1866.66,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,,,,
2023-04-08,1851.05,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-04-09,1859.94,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-04-10,1909.88,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,,,,
2023-04-11,1892.94,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-12,1920.22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-13,2012.79,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-14,2102.95,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-15,2093.17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-16,2118.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2023-04-17,2077.54,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-04-18,2103.28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,
2023-04-19,1936.43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,
2023-04-20,1943.44,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,-1.0,2.0,2.0,1.0,,,,
2023-04-21,1850.15,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,1.0,-2.0,0.0,1.0,0.0,,,,
2023-04-22,1877.54,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,,,,
2023-04-23,1863.64,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,,,,
2023-04-24,1842.63,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,,,,
2023-04-25,1870.57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,
2023-04-26,1867.59,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-04-27,1910.46,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,,,,
2023-04-28,1894.43,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,
2023-04-29,1905.27,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,
2023-04-30,1885.39,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-05-01,1832.73,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,2.0,0.0,,,,
2023-05-02,1870.83,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,,,,
2023-05-03,1903.73,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,,,,
2023-05-04,1877.4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-05-05,1993.61,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,,,,
2023-05-06,1900.41,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-05-07,1895.23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-05-08,1849.29,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,
2023-05-09,1846.06,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,1.0,-2.0,0.0,2.0,0.0,,,,
