date,mvrv_z_score
2015-02-10,-0.3882293685493854
2015-02-11,-0.3928426435015164
2015-02-12,-0.377384076449281
2015-02-13,-0.3101693927914652
2015-02-14,-0.2080807274757012
2015-02-15,-0.3192651476547321
2015-02-16,-0.3106969288335947
2015-02-17,-0.2792866282554042
2015-02-18,-0.3064368273906197
2015-02-19,-0.2800612129407934
2015-02-20,-0.2679452426663606
2015-02-21,-0.266958716667274
2015-02-22,-0.3074250770511108
2015-02-23,-0.2980139244727833
2015-02-24,-0.2913730801131502
2015-02-25,-0.2981890958714858
2015-02-26,-0.3025530109426664
2015-02-27,-0.2207729173671729
2015-02-28,-0.2183659289266132
2015-03-01,-0.199624734026741
2015-03-02,-0.1164205632868934
2015-03-03,-0.08350416702981
2015-03-04,-0.1279988583173028
2015-03-05,-0.1158019453908923
2015-03-06,-0.1294262181077042
2015-03-07,-0.110501988371989
2015-03-08,-0.1145980790081434
2015-03-09,-0.0442056250169577
2015-03-10,-0.0336246589644852
2015-03-11,-0.0147335449565402
2015-03-12,-0.0204635890243746
2015-03-13,-0.0637698193965219
2015-03-14,-0.0765545096597254
2015-03-15,-0.0579210335556384
2015-03-16,-0.0393828442560762
2015-03-17,-0.0641196028596436
2015-03-18,-0.1956616917092221
2015-03-19,-0.1765542697405378
2015-03-20,-0.1720937766531645
2015-03-21,-0.181546515879147
2015-03-22,-0.14654974385674
2015-03-23,-0.1556369004020117
2015-03-24,-0.2535531219212999
2015-03-25,-0.2463597390260203
2015-03-26,-0.2325702462607277
2015-03-27,-0.2400395724253043
2015-03-28,-0.2137975987654971
2015-03-29,-0.2639568188458355
2015-03-30,-0.2358964925434533
2015-03-31,-0.2539896585700965
2015-04-01,-0.2362338334364228
2015-04-02,-0.2040873081779201
2015-04-03,-0.2007953347799014
2015-04-04,-0.2044803923505361
2015-04-05,-0.1694712392955484
2015-04-06,-0.1926515180616881
2015-04-07,-0.2041339062311393
2015-04-08,-0.2412811186488277
2015-04-09,-0.2482394547240528
2015-04-10,-0.2835007770794652
2015-04-11,-0.2818601562778995
2015-04-12,-0.282668615476973
2015-04-13,-0.3374155993301739
2015-04-14,-0.36127406235696
2015-04-15,-0.3361866203878343
2015-04-16,-0.3160685747732135
2015-04-17,-0.3385339618348899
2015-04-18,-0.3358285658929523
2015-04-19,-0.3365929752918476
2015-04-20,-0.3274290503283004
2015-04-21,-0.2792340861071433
2015-04-22,-0.2846733295211165
2015-04-23,-0.2729176512769812
2015-04-24,-0.2973228579721912
2015-04-25,-0.3186884949116573
2015-04-26,-0.3477673107850784
2015-04-27,-0.3127497909969938
2015-04-28,-0.3227679386426491
2015-04-29,-0.3204231266143358
2015-04-30,-0.2687650501404978
2015-05-01,-0.2859988747907257
2015-05-02,-0.2737198482384524
2015-05-03,-0.2535471968683115
2015-05-04,-0.2556161826269252
2015-05-05,-0.268601181395176
2015-05-06,-0.3005615502773152
2015-05-07,-0.2669518089059102
2015-05-08,-0.228075529989382
2015-05-09,-0.2370047373904983
2015-05-10,-0.2485086857266048
2015-05-11,-0.2399782014791165
2015-05-12,-0.2389695823285716
2015-05-13,-0.2633271617321946
2015-05-14,-0.2610912332698061
2015-05-15,-0.2569318988725534
2015-05-16,-0.2640601546178687
2015-05-17,-0.2632978227746098
2015-05-18,-0.2810202717190196
2015-05-19,-0.2849403378769642
2015-05-20,-0.2735217202942198
2015-05-21,-0.2677317603311634
2015-05-22,-0.2451164067606343
2015-05-23,-0.2507555079480649
2015-05-24,-0.2430806871904163
2015-05-25,-0.2590458152417519
2015-05-26,-0.2587306442440412
2015-05-27,-0.2581434742823517
2015-05-28,-0.2572411099161846
2015-05-29,-0.2610258467389086
2015-05-30,-0.274726743789022
2015-05-31,-0.2867622010623871
2015-06-01,-0.3167541355546324
2015-06-02,-0.305079776103859
2015-06-03,-0.3046848729018466
2015-06-04,-0.311205140678665
2015-06-05,-0.307859344109388
2015-06-06,-0.3065435570677607
2015-06-07,-0.3130509805862233
2015-06-08,-0.2859344591809436
2015-06-09,-0.2855576817651653
2015-06-10,-0.2871241957010519
2015-06-11,-0.282179229418429
2015-06-12,-0.2809069021959092
2015-06-13,-0.2638874578520616
2015-06-14,-0.2686019756888596
2015-06-15,-0.2461201960684901
2015-06-16,-0.1742110517849259
2015-06-17,-0.1852627754077802
2015-06-18,-0.1849744512755885
2015-06-19,-0.2005170172886528
2015-06-20,-0.2014156500810296
2015-06-21,-0.2077183071087158
2015-06-22,-0.1950701878321146
2015-06-23,-0.2085979333102267
2015-06-24,-0.2282751128110673
2015-06-25,-0.2164311882047997
2015-06-26,-0.2135407541732238
2015-06-27,-0.1711386981404152
2015-06-28,-0.1842627464073589
2015-06-29,-0.144159670187501
2015-06-30,-0.1101669394328766
2015-07-01,-0.138436351377991
2015-07-02,-0.1559155964025361
2015-07-03,-0.1460052776620799
2015-07-04,-0.1247358744252417
2015-07-05,-0.0692003512790545
2015-07-06,-0.0828177955009634
2015-07-07,-0.0993613906509092
2015-07-08,-0.0754181508870698
2015-07-09,-0.0802432579839848
2015-07-10,0.0062032742625917
2015-07-11,0.0414132235549336
2015-07-12,0.1261590153284245
2015-07-13,0.0342327613063807
2015-07-14,0.0097990274333021
2015-07-15,-0.0013008482175318
2015-07-16,-0.0362859244244242
2015-07-17,-0.0321437447332348
2015-07-18,-0.0456551322922755
2015-07-19,-0.0548790561686756
2015-07-20,-0.0349386750581343
2015-07-21,-0.0434918588715851
2015-07-22,-0.0404431863974819
2015-07-23,-0.0428285301520524
2015-07-24,0.0182878903949784
2015-07-25,0.0164312290257273
2015-07-26,0.036083309923328
2015-07-27,0.0402759356298734
2015-07-28,0.0457752290526971
2015-07-29,0.0201270758938588
2015-07-30,0.0120039256722965
2015-07-31,-0.0087940131517559
2015-08-01,-0.0190973934500998
2015-08-02,-0.0185903149008554
2015-08-03,-0.0208155147384837
2015-08-04,-0.0033318057900066
2015-08-05,-0.0204892393821408
2015-08-06,-0.0375971038444044
2015-08-07,-0.032319736447392
2015-08-08,-0.1240396210914517
2015-08-09,-0.0855805606977038
2015-08-10,-0.0988313317346142
2015-08-11,-0.0661984064122113
2015-08-12,-0.0841353731396156
2015-08-13,-0.0990293374065178
2015-08-14,-0.0911077721321087
2015-08-15,-0.1101274787321856
2015-08-16,-0.1275743358948607
2015-08-17,-0.1362393139444846
2015-08-18,-0.30995468606868
2015-08-19,-0.2776273977709897
2015-08-20,-0.2379035914812507
2015-08-21,-0.2490869748323471
2015-08-22,-0.2578828366501902
2015-08-23,-0.2692914957573943
2015-08-24,-0.3567860527675484
2015-08-25,-0.2910757896803093
2015-08-26,-0.2682376982103345
2015-08-27,-0.2716463288014429
2015-08-28,-0.2410865471423668
2015-08-29,-0.2493935390418447
2015-08-30,-0.253894712863448
2015-08-31,-0.2442782114466919
2015-09-01,-0.2587978148197902
2015-09-02,-0.2530058483524622
2015-09-03,-0.2599697056005202
2015-09-04,-0.2390608891606208
2015-09-05,-0.2158310026890976
2015-09-06,-0.1909498557262153
2015-09-07,-0.1916791907884187
2015-09-08,-0.1727784531338584
2015-09-09,-0.2029446559044692
2015-09-10,-0.2002613066387807
2015-09-11,-0.1894517105295955
2015-09-12,-0.2160048579631956
2015-09-13,-0.2440093164862691
2015-09-14,-0.2409134588170784
2015-09-15,-0.2404192454852698
2015-09-16,-0.2504783723060106
2015-09-17,-0.2267914543159129
2015-09-18,-0.2263770398443495
2015-09-19,-0.2356173055042115
2015-09-20,-0.2383917119235015
2015-09-21,-0.2591782815722156
2015-09-22,-0.2383960954110479
2015-09-23,-0.2415470324533006
2015-09-24,-0.2170928543979949
2015-09-25,-0.2128254454104966
2015-09-26,-0.2168736365657809
2015-09-27,-0.2235096843145246
2015-09-28,-0.190548907525296
2015-09-29,-0.2029478178729422
2015-09-30,-0.2040845398089609
2015-10-01,-0.1986631481087424
2015-10-02,-0.196871417014366
2015-10-03,-0.1898024670381243
2015-10-04,-0.1908550054067078
2015-10-05,-0.183569022459579
2015-10-06,-0.1522319993635861
2015-10-07,-0.169292938510219
2015-10-08,-0.170902806778904
2015-10-09,-0.1629248034623596
2015-10-10,-0.1552473022419168
2015-10-11,-0.1418453517853255
2015-10-12,-0.1544346961476423
2015-10-13,-0.132605861373722
2015-10-14,-0.1160232093336968
2015-10-15,-0.1079484014014076
2015-10-16,-0.0664554871836805
2015-10-17,-0.0159108678903206
2015-10-18,-0.0606718483148186
2015-10-19,-0.058370101670168
2015-10-20,-0.0260613859848232
2015-10-21,-0.0404467095257664
2015-10-22,-0.0027176422372494
2015-10-23,0.0128713929748004
2015-10-24,0.0384068234613145
2015-10-25,0.0555247465506228
2015-10-26,0.0531035597306498
2015-10-27,0.09501881363767
2015-10-28,0.1389940263136573
2015-10-29,0.1987118869037007
2015-10-30,0.2587891654234454
2015-10-31,0.1681081430145916
2015-11-01,0.2547310367558241
2015-11-02,0.4305008350964492
2015-11-03,0.6327826699304532
2015-11-04,0.6363773322411613
2015-11-05,0.5138568343796031
2015-11-06,0.4555865126878748
2015-11-07,0.517436413241998
2015-11-08,0.4387733656231003
2015-11-09,0.4832373782577199
2015-11-10,0.2483750443909095
2015-11-11,0.1120025619756345
2015-11-12,0.2720462885863417
2015-11-13,0.2569087412785124
2015-11-14,0.2420491966804792
2015-11-15,0.1761763834597624
2015-11-16,0.2357137242082334
2015-11-17,0.2580945512034234
2015-11-18,0.249724296613595
2015-11-19,0.2071676753402121
2015-11-20,0.1838341218538073
2015-11-21,0.2066949628039137
2015-11-22,0.1930713657449663
2015-11-23,0.1889071032854618
2015-11-24,0.1749823393339761
2015-11-25,0.2206173493703896
2015-11-26,0.3450222559894331
2015-11-27,0.3702406894974731
2015-11-28,0.3615020021905205
2015-11-29,0.4255475995168468
2015-11-30,0.4643034332046584
2015-12-01,0.388587339226424
2015-12-02,0.3695209685880993
2015-12-03,0.3801725225413352
2015-12-04,0.3935051277815983
2015-12-05,0.5161893571470492
2015-12-06,0.5138920847057277
2015-12-07,0.5490175620787525
2015-12-08,0.6634087927077318
2015-12-09,0.660040864988081
2015-12-10,0.646162395695095
2015-12-11,0.8400384445094754
2015-12-12,0.7468482131616259
2015-12-13,0.7348709155004383
2015-12-14,0.7818740865721143
2015-12-15,0.8827307473315269
2015-12-16,0.8281804805183822
2015-12-17,0.836667159346201
2015-12-18,0.8711883679405119
2015-12-19,0.8586309624800772
2015-12-20,0.7563432849829197
2015-12-21,0.7303789036145181
2015-12-22,0.7156910318361178
2015-12-23,0.7554122114531999
2015-12-24,0.821186423260151
2015-12-25,0.8179214593161815
2015-12-26,0.6238543335298498
2015-12-27,0.6438989081637493
2015-12-28,0.6397568634012291
2015-12-29,0.6997109744856529
2015-12-30,0.6726873021560642
2015-12-31,0.680809871224989
2016-01-01,0.7075168066726004
2016-01-02,0.7070269371058051
2016-01-03,0.686531076261943
2016-01-04,0.6994525898748378
2016-01-05,0.694939158089011
2016-01-06,0.6771455079349371
2016-01-07,0.8271693318101977
2016-01-08,0.7921372809224988
2016-01-09,0.7733800258105415
2016-01-10,0.7653406340143214
2016-01-11,0.761904019321305
2016-01-12,0.7131909898645539
2016-01-13,0.6770071004919213
2016-01-14,0.662785699184832
2016-01-15,0.3104388085873027
2016-01-16,0.4480164856417383
2016-01-17,0.4003628536979314
2016-01-18,0.4319878610719277
2016-01-19,0.3893050544043657
2016-01-20,0.6128744694871453
2016-01-21,0.5576362197430854
2016-01-22,0.4279577237184748
2016-01-23,0.4412802855030263
2016-01-24,0.5297320215137893
2016-01-25,0.4714746575828643
2016-01-26,0.4739040317989763
2016-01-27,0.4842906650350339
2016-01-28,0.4086328746757728
2016-01-29,0.4052427647272398
2016-01-30,0.3978408546191997
2016-01-31,0.3483794009304116
2016-02-01,0.3671455304072965
2016-02-02,0.3790255377547389
2016-02-03,0.3567844642315531
2016-02-04,0.4598635678599067
2016-02-05,0.4367665154160191
2016-02-06,0.3918151432162491
2016-02-07,0.3980791499282309
2016-02-08,0.3707978055977178
2016-02-09,0.3827089800269769
2016-02-10,0.4095636783302822
2016-02-11,0.4081983042758782
2016-02-12,0.4300443572773081
2016-02-13,0.4642559918303086
2016-02-14,0.5542759594242473
2016-02-15,0.5134281762641884
2016-02-16,0.5531234194306243
2016-02-17,0.5925069977489469
2016-02-18,0.6248331512793623
2016-02-19,0.6182464133287058
2016-02-20,0.6906845533713621
2016-02-21,0.7081904859569454
2016-02-22,0.7028908867579511
2016-02-23,0.6086640490677011
2016-02-24,0.6299947604355034
2016-02-25,0.627562330476324
2016-02-26,0.6574178635981613
2016-02-27,0.6752104704279038
2016-02-28,0.6663084132804309
2016-02-29,0.6875109822558186
2016-03-01,0.6657456575034375
2016-03-02,0.5985069908609124
2016-03-03,0.5933241714219373
2016-03-04,0.539413773180258
2016-03-05,0.4805716281040774
2016-03-06,0.5160520211278564
2016-03-07,0.573171719310548
2016-03-08,0.5503025248962943
2016-03-09,0.5578142038026161
2016-03-10,0.577202347036557
2016-03-11,0.5892916371949227
2016-03-12,0.5452804412452542
2016-03-13,0.5555936656986298
2016-03-14,0.5655733312348987
2016-03-15,0.5694317017462536
2016-03-16,0.5724897095639928
2016-03-17,0.5838034033309816
2016-03-18,0.5383131388407593
2016-03-19,0.5396209427197367
2016-03-20,0.5490515686341347
2016-03-21,0.546037274901518
2016-03-22,0.57144561278367
2016-03-23,0.576143024580178
2016-03-24,0.5498983757903564
2016-03-25,0.5682978372468769
2016-03-26,0.5693789775315553
2016-03-27,0.6120666349095196
2016-03-28,0.5987653349818376
2016-03-29,0.5638443993232887
2016-03-30,0.5446737191777895
2016-03-31,0.5612731207916342
2016-04-01,0.5692886315825213
2016-04-02,0.5807213240962743
2016-04-03,0.5808224829358286
2016-04-04,0.5790558412564064
2016-04-05,0.5913526985130327
2016-04-06,0.5856058974767064
2016-04-07,0.5815955551369977
2016-04-08,0.5631307811678599
2016-04-09,0.5671922776816475
2016-04-10,0.5834000642796248
2016-04-11,0.5900845007797978
2016-04-12,0.6046055851380255
2016-04-13,0.5985516977886225
2016-04-14,0.5998325187146507
2016-04-15,0.6244939543925485
2016-04-16,0.63614422909799
2016-04-17,0.6213938694185849
2016-04-18,0.6188122162079019
2016-04-19,0.6535717817332023
2016-04-20,0.6815980451367281
2016-04-21,0.7338557235770685
2016-04-22,0.7096887086144146
2016-04-23,0.7390841962076414
2016-04-24,0.7813032484900698
2016-04-25,0.7992136664465057
2016-04-26,0.8135001464087379
2016-04-27,0.6937061078269509
2016-04-28,0.711448677012589
2016-04-29,0.7474437533038008
2016-04-30,0.7194211047446222
2016-05-01,0.7368987027845559
2016-05-02,0.683029008790594
2016-05-03,0.7128855498923631
2016-05-04,0.6937302859928515
2016-05-05,0.7017696445031892
2016-05-06,0.7613581621301799
2016-05-07,0.7574771213307795
2016-05-08,0.7606113234945427
2016-05-09,0.7715386407141287
2016-05-10,0.7100891905698855
2016-05-11,0.7200278344182717
2016-05-12,0.7253147187209367
2016-05-13,0.7352653629437436
2016-05-14,0.7366770507180239
2016-05-15,0.7510797516781409
2016-05-16,0.7173222396393049
2016-05-17,0.7054450384683517
2016-05-18,0.711198815385337
2016-05-19,0.6402785136260835
2016-05-20,0.6483722968767128
2016-05-21,0.6625457124709377
2016-05-22,0.6375980357833757
2016-05-23,0.6538717384393123
2016-05-24,0.6638462568893361
2016-05-25,0.6847710091385656
2016-05-26,0.7022583112430226
2016-05-27,0.7871540831950089
2016-05-28,1.0543611124553367
2016-05-29,1.044403914775937
2016-05-30,1.0858587095629586
2016-05-31,1.0800948645425306
2016-06-01,1.101984067349018
2016-06-02,1.1057513275031
2016-06-03,1.2627054265450273
2016-06-04,1.28700234213377
2016-06-05,1.282393821871988
2016-06-06,1.3318854711558
2016-06-07,1.2910284247646289
2016-06-08,1.3154270143954956
2016-06-09,1.2770954244383523
2016-06-10,1.2886569575992757
2016-06-11,1.4212343526189526
2016-06-12,1.7477839067319558
2016-06-13,1.902122806304519
2016-06-14,1.789376552782534
2016-06-15,1.8295490344977996
2016-06-16,2.176882448544431
2016-06-17,2.0848258521739234
2016-06-18,2.1032303144616966
2016-06-19,2.1476305100532067
2016-06-20,1.8698741679568385
2016-06-21,1.621758347788472
2016-06-22,1.1856712332226589
2016-06-23,1.4199730955638494
2016-06-24,1.6173546143301183
2016-06-25,1.6015251089449842
2016-06-26,1.4468209185266687
2016-06-27,1.5230756014542788
2016-06-28,1.497051064094203
2016-06-29,1.4498549964100895
2016-06-30,1.6233540401489668
2016-07-01,1.64987322031124
2016-07-02,1.7670290286289914
2016-07-03,1.5808214233599305
2016-07-04,1.6516702101546132
2016-07-05,1.5854299229945736
2016-07-06,1.6235227829090226
2016-07-07,1.436306749016356
2016-07-08,1.561070803526411
2016-07-09,1.5139620294256182
2016-07-10,1.4759599254979945
2016-07-11,1.475413997141507
2016-07-12,1.5409375799638418
2016-07-13,1.489677342976342
2016-07-14,1.5132656025199849
2016-07-15,1.5476362328793167
2016-07-16,1.5287755474894924
2016-07-17,1.594865849795062
2016-07-18,1.5748508442589964
2016-07-19,1.567286362529369
2016-07-20,1.5308780512993476
2016-07-21,1.5263697929876392
2016-07-22,1.449554479410584
2016-07-23,1.4761796858596077
2016-07-24,1.483067599081832
2016-07-25,1.4672110849404008
2016-07-26,1.455277927706631
2016-07-27,1.4564907390193211
2016-07-28,1.4477762714438962
2016-07-29,1.454389766903012
2016-07-30,1.4447079158215657
2016-07-31,1.302924886111723
2016-08-01,1.184553238388384
2016-08-02,0.8794410551115318
2016-08-03,1.028159622453271
2016-08-04,1.0941253413834084
2016-08-05,1.072085425052948
2016-08-06,1.125318808650163
2016-08-07,1.1451798183925823
2016-08-08,1.1275540187979407
2016-08-09,1.1002250513658578
2016-08-10,1.1339506262370254
2016-08-11,1.1035809294867918
2016-08-12,1.1071542100093434
2016-08-13,1.0968908321844852
2016-08-14,1.0261070787791546
2016-08-15,1.008422509582489
2016-08-16,1.0593471512700283
2016-08-17,1.0368630454808712
2016-08-18,1.0343174353999465
2016-08-19,1.0370550217217511
2016-08-20,1.0629118151822108
2016-08-21,1.062507237007313
2016-08-22,1.0831699261488192
2016-08-23,1.068483630829335
2016-08-24,1.0509778468532889
2016-08-25,1.0336021771362136
2016-08-26,1.0484537645780976
2016-08-27,1.0012925181861974
2016-08-28,1.0281419893012391
2016-08-29,1.0178652225724534
2016-08-30,1.0278977407572627
2016-08-31,1.0063986159270746
2016-09-01,1.0121868299397578
2016-09-02,1.018857565947172
2016-09-03,1.1243288010118957
2016-09-04,1.1989038358081958
2016-09-05,1.1709465740519147
2016-09-06,1.199765763559574
2016-09-07,1.2105483335203142
2016-09-08,1.2715237180251455
2016-09-09,1.240933488220835
2016-09-10,1.2443206161586966
2016-09-11,1.160024118167328
2016-09-12,1.1626846564251976
2016-09-13,1.1647534027057524
2016-09-14,1.1661293880397516
2016-09-15,1.1480016064987997
2016-09-16,1.157511338766469
2016-09-17,1.1401780998451845
2016-09-18,1.1692821263864814
2016-09-19,1.159896827319691
2016-09-20,1.146675850936537
2016-09-21,1.096609301211716
2016-09-22,1.0900222577232188
2016-09-23,1.1195688800960475
2016-09-24,1.1238765569338611
2016-09-25,1.1115508751589125
2016-09-26,1.1383733431451049
2016-09-27,1.1307391791081336
2016-09-28,1.1268664050925048
2016-09-29,1.1322687463497725
2016-09-30,1.1461547230824976
2016-10-01,1.1741347885882558
2016-10-02,1.145186033804435
2016-10-03,1.155965841563555
2016-10-04,1.1398000005223363
2016-10-05,1.1482174338748
2016-10-06,1.1489815285851308
2016-10-07,1.1714006725485788
2016-10-08,1.181646800477281
2016-10-09,1.1642991033723946
2016-10-10,1.1761415429516984
2016-10-11,1.286311196473654
2016-10-12,1.2524505543812874
2016-10-13,1.249413000810739
2016-10-14,1.2590470605740691
2016-10-15,1.2511434397632415
2016-10-16,1.2673715160194292
2016-10-17,1.2562352614058252
2016-10-18,1.235922000726935
2016-10-19,1.2058302202711928
2016-10-20,1.2009243536396492
2016-10-21,1.207383925558858
2016-10-22,1.310669128247349
2016-10-23,1.3010994999276493
2016-10-24,1.2860448719725754
2016-10-25,1.3093974689901184
2016-10-26,1.4023964739755446
2016-10-27,1.4382141782061189
2016-10-28,1.455452595194606
2016-10-29,1.5774546787409338
2016-10-30,1.4963834174270318
2016-10-31,1.491445201722822
2016-11-01,1.6388188298296955
2016-11-02,1.656286037326161
2016-11-03,1.4386370164511368
2016-11-04,1.509513298267495
2016-11-05,1.5159693942924273
2016-11-06,1.5499751337933387
2016-11-07,1.4949553436404506
2016-11-08,1.5271963894393568
2016-11-09,1.5691051190383265
2016-11-10,1.5299097742417402
2016-11-11,1.53948020092503
2016-11-12,1.4767029956676172
2016-11-13,1.477797650184535
2016-11-14,1.4806798310228932
2016-11-15,1.5139646696809248
2016-11-16,1.6284823964782988
2016-11-17,1.5833823670532727
2016-11-18,1.6636863115775686
2016-11-19,1.671081476066364
2016-11-20,1.5623741314651796
2016-11-21,1.5943774855602335
2016-11-22,1.6482436948456185
2016-11-23,1.6126618840675166
2016-11-24,1.5819165429878177
2016-11-25,1.5929857688078377
2016-11-26,1.5581273891259468
2016-11-27,1.5379034363187112
2016-11-28,1.538221909667636
2016-11-29,1.5456005122025502
2016-11-30,1.588980217703556
2016-12-01,1.6321034009343194
2016-12-02,1.708788745481744
2016-12-03,1.675211569537932
2016-12-04,1.6717979052818337
2016-12-05,1.6031528517887397
2016-12-06,1.6320929840564231
2016-12-07,1.653737266184653
2016-12-08,1.6645583631991865
2016-12-09,1.6689161803261003
2016-12-10,1.6885159500691314
2016-12-11,1.6575011384496183
2016-12-12,1.6938368104561154
2016-12-13,1.6918674231615696
2016-12-14,1.6778703823167418
2016-12-15,1.6712469974889967
2016-12-16,1.7065554611797238
2016-12-17,1.7229499429865012
2016-12-18,1.7238305584433031
2016-12-19,1.7193861456030737
2016-12-20,1.7573764500868496
2016-12-21,1.870585204520974
2016-12-22,1.997421963349532
2016-12-23,2.245947310989892
2016-12-24,2.130706030996156
2016-12-25,2.136794184927263
2016-12-26,2.1549642130680504
2016-12-27,2.2517146850841274
2016-12-28,2.4869851524381525
2016-12-29,2.4276206863076024
2016-12-30,2.370805720639294
2016-12-31,2.392003260623909
2017-01-01,2.5101630296155237
2017-01-02,2.5766266270488893
2017-01-03,2.6234752717484304
2017-01-04,3.0279851871060735
2017-01-05,2.4548437653541235
2017-01-06,1.971743855716084
2017-01-07,2.0064140179292806
2017-01-08,2.0814350262414134
2017-01-09,1.9964807599271608
2017-01-10,2.0062370217770273
2017-01-11,1.4989068661113567
2017-01-12,1.5901948660579917
2017-01-13,1.665436555819502
2017-01-14,1.6554876339583493
2017-01-15,1.6664611943435934
2017-01-16,1.6810322245025977
2017-01-17,1.9934436829385624
2017-01-18,1.9085123378339324
2017-01-19,1.9682416743953897
2017-01-20,1.9308026453968636
2017-01-21,2.0490101026802066
2017-01-22,2.0329723406522175
2017-01-23,2.020201179300578
2017-01-24,1.8646834927694869
2017-01-25,1.907359855856144
2017-01-26,1.9876440640079651
2017-01-27,2.0091570378476753
2017-01-28,2.00884200350071
2017-01-29,1.963283342623383
2017-01-30,1.987870086424846
2017-01-31,2.180742573567261
2017-02-01,2.261939892034922
2017-02-02,2.329888907935452
2017-02-03,2.350490343199138
2017-02-04,2.422200850323655
2017-02-05,2.332504374469336
2017-02-06,2.354834539166617
2017-02-07,2.4734683358275342
2017-02-08,2.4621958127107293
2017-02-09,2.180563346406451
2017-02-10,2.221809626113734
2017-02-11,2.2840922897838483
2017-02-12,2.236366456235294
2017-02-13,2.2125835206078635
2017-02-14,2.234179865554601
2017-02-15,2.243657849315608
2017-02-16,2.3303329101978356
2017-02-17,2.397016739633615
2017-02-18,2.4191536795254316
2017-02-19,2.3987375295836673
2017-02-20,2.516342554316084
2017-02-21,2.663920884142793
2017-02-22,2.666855293049627
2017-02-23,2.90153777438894
2017-02-24,2.8399361616849506
2017-02-25,2.7113411420339744
2017-02-26,2.806836918495574
2017-02-27,2.8471332320525566
2017-02-28,2.840228305407353
2017-03-01,2.9513296778778324
2017-03-02,3.0899702049749425
2017-03-03,3.166401194596357
2017-03-04,3.056076357357111
2017-03-05,3.082522979661285
2017-03-06,3.093648911417233
2017-03-07,2.889134075786547
2017-03-08,2.557699195082052
2017-03-09,2.694502007665796
2017-03-10,2.3720649535387923
2017-03-11,2.6551752909991104
2017-03-12,2.8389364805816935
2017-03-13,2.851662618018028
2017-03-14,2.8527745256391723
2017-03-15,2.8949093518737037
2017-03-16,2.5649281640548995
2017-03-17,2.153522149401275
2017-03-18,1.7385825875622074
2017-03-19,1.926610041397227
2017-03-20,2.02279195307078
2017-03-21,2.2814132303164603
2017-03-22,1.9848001307087264
2017-03-23,1.9401477710260608
2017-03-24,1.5801537261691718
2017-03-25,1.6915615397508437
2017-03-26,1.7122328238994806
2017-03-27,1.983672443374164
2017-03-28,1.992238413646056
2017-03-29,1.9662559138976383
2017-03-30,1.9381371454917729
2017-03-31,2.1079926317463276
2017-04-01,2.1382611647181093
2017-04-02,2.1775333842884645
2017-04-03,2.320321165723904
2017-04-04,2.3119906232603333
2017-04-05,2.2662858599775113
2017-04-06,2.480229068802147
2017-04-07,2.469120375999823
2017-04-08,2.4200499240351903
2017-04-09,2.5127053499109757
2017-04-10,2.504789328115233
2017-04-11,2.537307282130258
2017-04-12,2.5032410388527047
2017-04-13,2.3319275953843777
2017-04-14,2.333384185032879
2017-04-15,2.3442509238874183
2017-04-16,2.318238545786508
2017-04-17,2.388353446026491
2017-04-18,2.410644015183347
2017-04-19,2.441546911366135
2017-04-20,2.517661596196702
2017-04-21,2.5565705599922155
2017-04-22,2.5234793418974713
2017-04-23,2.546051846215349
2017-04-24,2.565135240892379
2017-04-25,2.627470873335484
2017-04-26,2.672942457265786
2017-04-27,2.8463433047276325
2017-04-28,2.843716717991461
2017-04-29,2.8800362792597287
2017-04-30,2.942978774816872
2017-05-01,3.1037833499064806
2017-05-02,3.1730003518366807
2017-05-03,3.355773137528458
2017-05-04,3.4411355901410654
2017-05-05,3.315382076994165
2017-05-06,3.4872292177572692
2017-05-07,3.52187237067332
2017-05-08,3.80367050412301
2017-05-09,3.87485760227042
2017-05-10,4.055648007444261
2017-05-11,4.197531334724242
2017-05-12,3.692373082815074
2017-05-13,3.9815837492670423
2017-05-14,3.946143337992039
2017-05-15,3.7149491912373342
2017-05-16,3.7745259500531168
2017-05-17,3.923445178905931
2017-05-18,4.179220896478409
2017-05-19,4.393067124801262
2017-05-20,4.63740554667124
2017-05-21,4.54426775228111
2017-05-22,4.583046008642295
2017-05-23,5.154689676253757
2017-05-24,5.5725837243689975
2017-05-25,5.1657042443782215
2017-05-26,5.03454960902298
2017-05-27,4.277784226832129
2017-05-28,4.695999893577828
2017-05-29,4.843455053914955
2017-05-30,4.484145534472063
2017-05-31,4.773824453113026
2017-06-01,5.0631611901751175
2017-06-02,5.219579507009638
2017-06-03,5.352065233447661
2017-06-04,5.2152636944226485
2017-06-05,5.641982909817976
2017-06-06,6.113519875077715
2017-06-07,5.526865868799489
2017-06-08,5.755248859315124
2017-06-09,5.699634572906102
2017-06-10,5.953445199817471
2017-06-11,6.051970081790712
2017-06-12,5.162836117504735
2017-06-13,5.142384846154705
2017-06-14,4.388869759860238
2017-06-15,4.277730719166671
2017-06-16,4.421480842286271
2017-06-17,4.850546053752965
2017-06-18,4.42580790864304
2017-06-19,4.603856214317695
2017-06-20,4.941154588695503
2017-06-21,4.672375894739243
2017-06-22,4.736265476888726
2017-06-23,4.7134958503367015
2017-06-24,4.338605955572935
2017-06-25,4.144158667130622
2017-06-26,3.9494850522168505
2017-06-27,4.221535224378182
2017-06-28,4.212865333657578
2017-06-29,4.136262333066628
2017-06-30,3.91096934060325
2017-07-01,3.802117905770128
