date,hash_rate_mean
2015-07-08,395537435984834700
2015-07-09,326880785797161100
2015-07-10,380915878935713100
2015-07-11,366322725872675300
2015-07-12,342866901160244540
2015-07-13,375089024527504500
2015-07-14,368386030408553500
2015-07-15,383087319371465800
2015-07-16,341580762565295000
2015-07-17,376227462137362940
2015-07-18,373216797304449860
2015-07-19,386844413621741600
2015-07-20,396785158705448400
2015-07-21,322675878258768800
2015-07-22,389862945995379000
2015-07-23,354093956257938000
2015-07-24,431381089169010900
2015-07-25,393756446490344060
2015-07-26,373487810820230850
2015-07-27,388245556285967000
2015-07-28,354158065781639550
2015-07-29,394355572420092100
2015-07-30,351226929476630100
2015-07-31,392664022814549900
2015-08-01,399672816191585100
2015-08-02,391132921679248600
2015-08-03,417358599018932860
2015-08-04,345929389241342900
2015-08-05,344515754053182300
2015-08-06,372654752998517200
2015-08-07,370151912248416900
2015-08-08,408518841669732700
2015-08-09,367450121763517760
2015-08-10,437519123120173630
2015-08-11,434900242473935100
2015-08-12,325055068628000800
2015-08-13,383797799694524200
2015-08-14,370491310294343400
2015-08-15,360525300861429300
2015-08-16,359685928905066750
2015-08-17,384569662720528060
2015-08-18,370491613180743200
2015-08-19,412761465261439940
2015-08-20,389652771600597900
2015-08-21,435668098907671900
2015-08-22,421721357595157570
2015-08-23,361300064584287170
2015-08-24,417062758404995140
2015-08-25,368688822233005200
2015-08-26,434566948233156300
2015-08-27,367728242023807300
2015-08-28,414553926309276900
2015-08-29,432976118076386200
2015-08-30,403325040124355260
2015-08-31,425817119581972700
2015-09-01,420105706177670850
2015-09-02,431837762982532400
2015-09-03,386970497224972200
2015-09-04,433625995107690000
2015-09-05,421283878790837900
2015-09-06,405966120584420800
2015-09-07,430768629291503940
2015-09-08,383218128736322050
2015-09-09,425386048856052800
2015-09-10,478533255436561660
2015-09-11,446815045427091900
2015-09-12,387451658846861800
2015-09-13,423635451661444100
2015-09-14,431964638891771650
2015-09-15,453262130062455500
2015-09-16,411802924624850750
2015-09-17,399751915965408960
2015-09-18,441201507234582100
2015-09-19,362599161448855200
2015-09-20,375892536412821760
2015-09-21,391806467522615360
2015-09-22,459098252532902600
2015-09-23,471186660830713150
2015-09-24,408622713988274560
2015-09-25,483439555586514500
2015-09-26,439560448428661800
2015-09-27,433818112441286900
2015-09-28,421906608381918600
2015-09-29,514369320597005500
2015-09-30,435302927703009600
2015-10-01,445680252035244800
2015-10-02,416924011440817300
2015-10-03,437510595859583740
2015-10-04,464018412104906100
2015-10-05,463216998612497150
2015-10-06,429749429861279500
2015-10-07,401214759468075460
2015-10-08,422014509024102340
2015-10-09,386853826334807230
2015-10-10,481058676514812000
2015-10-11,440314274165793540
2015-10-12,427392196298085440
2015-10-13,416073355883343000
2015-10-14,457358480259029300
2015-10-15,503488310552483200
2015-10-16,433864980505872600
2015-10-17,412207352579142700
2015-10-18,436862831073900900
2015-10-19,503565702052297540
2015-10-20,387183474799028300
2015-10-21,432529367296568700
2015-10-22,447867400537821630
2015-10-23,452128340310140300
2015-10-24,444274833878927700
2015-10-25,470280278587253000
2015-10-26,488974533019617600
2015-10-27,444224376831482750
2015-10-28,423815298691075400
2015-10-29,467230959608657400
2015-10-30,524470651572538500
2015-10-31,458251464295853800
2015-11-01,468301653648570700
2015-11-02,474119874555242400
2015-11-03,478830262656663100
2015-11-04,484517827504904600
2015-11-05,448266722460265150
2015-11-06,447715557558573950
2015-11-07,472560032062335740
2015-11-08,432994568525057900
2015-11-09,460284261633831300
2015-11-10,449572824827853440
2015-11-11,539221971714799940
2015-11-12,526720331553127360
2015-11-13,529265078298392640
2015-11-14,465308969670933570
2015-11-15,513149808342719360
2015-11-16,572770313639565440
2015-11-17,482311998075166600
2015-11-18,500739043231528000
2015-11-19,444993231207103400
2015-11-20,549119172161072830
2015-11-21,567792426752523460
2015-11-22,563398265357402500
2015-11-23,541608702423357950
2015-11-24,548129332303451600
2015-11-25,537468732571626300
2015-11-26,634753426608127700
2015-11-27,484166448519948900
2015-11-28,552366905963688900
2015-11-29,542247718821270800
2015-11-30,583560896970237600
2015-12-01,604185051801338800
2015-12-02,582390108284824400
2015-12-03,515331942507109950
2015-12-04,549145864583961100
2015-12-05,635890129987160800
2015-12-06,572132527053532200
2015-12-07,576552081842074900
2015-12-08,688063446231133200
2015-12-09,661099417999102600
2015-12-10,849414334612084500
2015-12-11,628664603147476900
2015-12-12,643466066340371200
2015-12-13,555178932970219700
2015-12-14,764205247435490400
2015-12-15,718378797834719600
2015-12-16,643069948990995200
2015-12-17,613374390473738600
2015-12-18,677069398387634400
2015-12-19,728410790137401300
2015-12-20,773828377104526200
2015-12-21,698700666586525300
2015-12-22,684157956961398400
2015-12-23,731429242065748900
2015-12-24,645542423305752800
2015-12-25,748847196814709100
2015-12-26,789831249463774200
2015-12-27,952596203785912400
2015-12-28,702921707786648300
2015-12-29,735708357098212900
2015-12-30,785522175320918700
2015-12-31,692855895701470700
2016-01-01,688152912557974400
2016-01-02,747574321598129900
2016-01-03,751665407676100500
2016-01-04,932898695028519600
2016-01-05,808526924609349000
2016-01-06,729083108031061000
2016-01-07,763097164246086900
2016-01-08,888688388611360400
2016-01-09,785387766862407000
2016-01-10,896073480357271300
2016-01-11,876263930600890800
2016-01-12,883058414112512000
2016-01-13,812445283783313800
2016-01-14,746018830333236500
2016-01-15,688801791490442100
2016-01-16,798064408978577800
2016-01-17,850737789299676500
2016-01-18,976652915942155300
2016-01-19,747914553659254100
2016-01-20,864515445241899000
2016-01-21,765799768529763300
2016-01-22,991083774008586600
2016-01-23,1017640815556369400
2016-01-24,955457344483937500
2016-01-25,921348407209376600
2016-01-26,923050733813355300
2016-01-27,921401986066727200
2016-01-28,869927461933783800
2016-01-29,1008182657251421600
2016-01-30,1116351049844728200
2016-01-31,1080257100339556700
2016-02-01,988352260976389000
2016-02-02,1042991829505958900
2016-02-03,1069620745085802400
2016-02-04,1009188760276897400
2016-02-05,1113706056063907800
2016-02-06,1192701529287071000
2016-02-07,1219118306592838000
2016-02-08,1067758770177372700
2016-02-09,1294804551396894700
2016-02-10,1143165695249818500
2016-02-11,1371706536564941300
2016-02-12,1220999672208392400
2016-02-13,1123302045461640600
2016-02-14,1187805435969765400
2016-02-15,1090730893466668700
2016-02-16,1002307026168914700
2016-02-17,1090439076418530800
2016-02-18,1228471999766168600
2016-02-19,1085564132000485900
2016-02-20,1218489815719611400
2016-02-21,1043435468351977100
2016-02-22,1030141234129631100
2016-02-23,1108881902165489700
2016-02-24,955109041743131900
2016-02-25,1268261357820610800
2016-02-26,1139313255225711000
2016-02-27,1188072589459566000
2016-02-28,1086368509050469600
2016-02-29,1104518347604908700
2016-03-01,1127048707442498700
2016-03-02,1267741123347880400
2016-03-03,1110997093294945500
2016-03-04,1251857878110227700
2016-03-05,1180226050493192400
2016-03-06,1160945650750437600
2016-03-07,1070924497296382000
2016-03-08,1194978988283293400
2016-03-09,1313197733581269200
2016-03-10,1225703942514436000
2016-03-11,1270010095614157300
2016-03-12,1140481305640352900
2016-03-13,1028602153213507700
2016-03-14,1203939471342343200
2016-03-15,1259711206754507500
2016-03-16,1208045648129494500
2016-03-17,1101958214160136200
2016-03-18,1102155424268681700
2016-03-19,1125710636999592000
2016-03-20,1193569763027428400
2016-03-21,1147922455268686600
2016-03-22,1209030090158651100
2016-03-23,1227824905159158300
2016-03-24,1210151531454432500
2016-03-25,1199973522957642500
2016-03-26,1286438461365490700
2016-03-27,1148901720817851000
2016-03-28,1380579416997563400
2016-03-29,1291308230923190300
2016-03-30,1217895350261908000
2016-03-31,1022276218798773500
2016-04-01,1259796202331680300
2016-04-02,1148352922510798500
2016-04-03,1179665375054422000
2016-04-04,1381543883249110300
2016-04-05,1283837976511909000
2016-04-06,1298572517347550700
2016-04-07,1167204851178585300
2016-04-08,1193099224999073000
2016-04-09,1359606619739507000
2016-04-10,1404233580945227800
2016-04-11,1267594648417384700
2016-04-12,1233571673451003400
2016-04-13,1357865491558516000
2016-04-14,1418387229786198500
2016-04-15,1242860997421317000
2016-04-16,1241353760127118800
2016-04-17,1378897390051805000
2016-04-18,1193869430381456400
2016-04-19,1327987623649421300
2016-04-20,1470575291940039200
2016-04-21,1340816206897699600
2016-04-22,1264439460508094700
2016-04-23,1282919481128561000
2016-04-24,1167766910405064000
2016-04-25,1141041046305976300
2016-04-26,1324101200707684000
2016-04-27,1171532696813496000
2016-04-28,1204278840848354800
2016-04-29,1369437443446221000
2016-04-30,1315612796806450400
2016-05-01,1378500564851634200
2016-05-02,1372240068274105600
2016-05-03,1340099535730799600
2016-05-04,1485464224219584800
2016-05-05,1380773047149909800
2016-05-06,1441440397270648300
2016-05-07,1328367075859751700
2016-05-08,1487547944701622800
2016-05-09,1516421077830197500
2016-05-10,1404627705160007200
2016-05-11,1258251514758357500
2016-05-12,1365705119516665600
2016-05-13,1442422584783470800
2016-05-14,1395488674223409400
2016-05-15,1339101600739896000
2016-05-16,1360427099284076000
2016-05-17,1372986451246982400
2016-05-18,1483154627578348000
2016-05-19,1154326173716232200
2016-05-20,1446328686471998000
2016-05-21,1344106077663818200
2016-05-22,1777817376238864400
2016-05-23,1743125775209449700
2016-05-24,1431615912542647600
2016-05-25,1364488906069589000
2016-05-26,1327740892996845000
2016-05-27,1383259841579749600
2016-05-28,1311022902963540200
2016-05-29,1465495537592908500
2016-05-30,1419257255094765800
2016-05-31,1262520805606643500
2016-06-01,1418268028541929200
2016-06-02,1375515014854939600
2016-06-03,1397004025464771600
2016-06-04,1180469535866910700
2016-06-05,1675068463783944000
2016-06-06,1688380703730251300
2016-06-07,1387694193627786200
2016-06-08,1462589869127693300
2016-06-09,1561242447683779800
2016-06-10,1390172037594642700
2016-06-11,1529320872640093000
2016-06-12,1415337603855250000
2016-06-13,1573191093043538400
2016-06-14,1282691730677204200
2016-06-15,1492000808759432200
2016-06-16,1463918574349771000
2016-06-17,1435446791716664300
2016-06-18,1535272265549926100
2016-06-19,1724709849426097400
2016-06-20,1597019846749197300
2016-06-21,1540351400468403700
2016-06-22,1336631530864964400
2016-06-23,1451410292021121800
2016-06-24,1344264736136909000
2016-06-25,1687110632270894300
2016-06-26,1534623965260444400
2016-06-27,1520371429115375900
2016-06-28,1543168874662276400
2016-06-29,1525001939817882000
2016-06-30,1551595643589129000
2016-07-01,1628405921692843000
2016-07-02,1540312975781114000
2016-07-03,1627976542298334500
2016-07-04,1545342683395569700
2016-07-05,1543070661222388700
2016-07-06,1489359836828291300
2016-07-07,1446231672783050000
2016-07-08,1542032207468201000
2016-07-09,1575649222235991000
2016-07-10,1659013961138202400
2016-07-11,1514156896463034000
2016-07-12,1521133444260765000
2016-07-13,1363334731834857000
2016-07-14,1497599320306874400
2016-07-15,1436885564328358100
2016-07-16,1661589808919359500
2016-07-17,1604283928218945800
2016-07-18,1543092997968018000
2016-07-19,1365991756539020800
2016-07-20,1598130420729944800
2016-07-21,1418871918376002600
2016-07-22,1367195892316467200
2016-07-23,1374271487494449000
2016-07-24,1344443963823931400
2016-07-25,1364297502821736200
2016-07-26,1370490760124016600
2016-07-27,1358418811186742800
2016-07-28,1439056166113872100
2016-07-29,1563225321818338800
2016-07-30,1261955611611080000
2016-07-31,1644530661385112300
2016-08-01,1609392188460566800
2016-08-02,1614746719667261700
2016-08-03,1666717303603640300
2016-08-04,1545856995192932400
2016-08-05,1702298639788306200
2016-08-06,1654989439392022500
2016-08-07,1486884188677589000
2016-08-08,1484424794792045300
2016-08-09,1238606928918232300
2016-08-10,1548052581816795100
2016-08-11,1474718655367386000
2016-08-12,1495838862931550700
2016-08-13,1645762002252233200
2016-08-14,1630159303808662000
2016-08-15,1500097573288782300
2016-08-16,1442437880592178700
2016-08-17,1327223194936945200
2016-08-18,1664053734482538500
2016-08-19,1674441231299470600
2016-08-20,1670470527838886100
2016-08-21,1761650241029243400
2016-08-22,1711078217426500000
2016-08-23,1591934052974660900
2016-08-24,1657288849301294000
2016-08-25,1383504241810289700
2016-08-26,1432116460786727400
2016-08-27,1546102752835544000
2016-08-28,1654178619496337200
2016-08-29,1612499467120556300
2016-08-30,1796403178122974700
2016-08-31,1478382113997310700
2016-09-01,1527884124115209500
2016-09-02,1695559975006915000
2016-09-03,1379701173850800400
2016-09-04,1954746481869002500
2016-09-05,1535910359794515500
2016-09-06,1510324318120457700
2016-09-07,1645154619410896000
2016-09-08,1589708034716098800
2016-09-09,1552319740675145700
2016-09-10,1703112852416817000
2016-09-11,1805853978760441000
2016-09-12,1818431202141407000
2016-09-13,1861027164768907300
2016-09-14,1734128575532796400
2016-09-15,1725681037655319300
2016-09-16,1568230301517736400
2016-09-17,1828497108202415600
2016-09-18,1639031279764315400
2016-09-19,1503562535834706000
2016-09-20,1666704578734015200
2016-09-21,1860063733068083500
2016-09-22,1584381385935034600
2016-09-23,1535991579635351800
2016-09-24,1867203637460304100
2016-09-25,2142366149826500900
2016-09-26,1870105577741714200
2016-09-27,1977513118397703400
2016-09-28,1789609422191724300
2016-09-29,1694249086106602200
2016-09-30,1719144370011809800
2016-10-01,1867358691914319600
2016-10-02,1767276877378414300
2016-10-03,1753205093573208300
2016-10-04,1876753460872763100
2016-10-05,2005151413206863000
2016-10-06,1926412508272948000
2016-10-07,1731493815683379500
2016-10-08,2075517171980134100
2016-10-09,2059129083615666700
2016-10-10,1602959460712856600
2016-10-11,1774859106741769000
2016-10-12,1854871600375846400
2016-10-13,1657388561872459000
2016-10-14,1728502431865234200
2016-10-15,1825932118738379000
2016-10-16,1670467277595485400
2016-10-17,1611066090640496000
2016-10-18,1985988139705762600
2016-10-19,1641359315381725700
2016-10-20,1693584333553818000
2016-10-21,2103682570046400000
2016-10-22,1899621865915384000
2016-10-23,1833208110877759000
2016-10-24,1795899426115760600
2016-10-25,1759519923118280200
2016-10-26,1725803383954217200
2016-10-27,2122488527171489500
2016-10-28,1861957821925677800
2016-10-29,1859034753726761700
2016-10-30,2121609049898580700
2016-10-31,1866078512774179600
2016-11-01,1816079688774526700
2016-11-02,1677254283298716200
2016-11-03,1952660255176360000
2016-11-04,1459640748776217600
2016-11-05,1854190651862224600
2016-11-06,1954610438283774700
2016-11-07,1820647065959238100
2016-11-08,2143141249314963000
2016-11-09,1890503216051623000
2016-11-10,2090533361384486400
2016-11-11,2078841434822106600
2016-11-12,2149151245801100500
2016-11-13,1780368980508260000
2016-11-14,2159350288240369400
2016-11-15,1978605447218630400
2016-11-16,2171475179761140700
2016-11-17,1999839844988346400
2016-11-18,1998610159815254500
2016-11-19,1989584208843364900
2016-11-20,1847252671952045800
2016-11-21,1912981846885901300
2016-11-22,1859840222537019100
2016-11-23,2078479922069559000
2016-11-24,2250114956323438600
2016-11-25,2122031373733113000
2016-11-26,2143458794915326700
2016-11-27,2032026398031614200
2016-11-28,2281507323199999000
2016-11-29,2087904006759165400
2016-11-30,2000538385665422000
2016-12-01,2048878273842573300
2016-12-02,2024795171206729000
2016-12-03,2449117083612796000
2016-12-04,2122495276493102000
2016-12-05,2164686389346089500
2016-12-06,2145755914888602600
2016-12-07,2455706249396153000
2016-12-08,2292486996250580700
2016-12-09,1918147462788917000
2016-12-10,1845230752313375700
2016-12-11,2660549779941075000
2016-12-12,2231197436614646500
2016-12-13,2547066176838025700
2016-12-14,2034429692158392800
2016-12-15,1881341994717789400
2016-12-16,2119301762094968800
2016-12-17,2180841947797074400
2016-12-18,2143302759698421200
2016-12-19,2347656404215184000
2016-12-20,2121669037007615500
2016-12-21,2462808642329198600
2016-12-22,2434360918200507400
2016-12-23,2335832464816246000
2016-12-24,2120538581203239700
2016-12-25,2540707548847540000
2016-12-26,2194004531761923600
2016-12-27,2404513839304239600
2016-12-28,2557886628025786400
2016-12-29,2349063372002909000
2016-12-30,2487348735599175000
2016-12-31,2351889299188138500
2017-01-01,2447999001908020000
2017-01-02,2506491191547821000
2017-01-03,2592740467559030000
2017-01-04,2423751652642301400
2017-01-05,2201149757760395000
2017-01-06,2539163480328492500
2017-01-07,2200666853637669400
2017-01-08,2612981313034053600
2017-01-09,2150177113404188700
2017-01-10,2544217219588990500
2017-01-11,2549925151605447700
2017-01-12,2892266836278976000
2017-01-13,2500070597670806500
2017-01-14,2888607821142374400
2017-01-15,2793870926395727400
2017-01-16,2825272531386857500
2017-01-17,2644984989523457500
2017-01-18,2511061698914675000
2017-01-19,2913708015838108700
2017-01-20,3173115384741258000
2017-01-21,3027002716098209000
2017-01-22,2968780425312720400
2017-01-23,2684796681588878000
2017-01-24,2891336571979423000
2017-01-25,2934762801345358000
2017-01-26,3005969065660174000
2017-01-27,3372434016440809500
2017-01-28,2931787284611704000
2017-01-29,3239657113283096600
2017-01-30,2828490752202381000
2017-01-31,2824596117811293000
2017-02-01,3757981644176265000
2017-02-02,3069444497345827000
2017-02-03,2905097843035007000
2017-02-04,2806142637166098400
2017-02-05,3341874783733179000
2017-02-06,2631866709195319300
2017-02-07,3215475525174445000
2017-02-08,3029380589819763000
2017-02-09,3519742289875792000
2017-02-10,3106293080758906400
2017-02-11,2918941689222082000
2017-02-12,2930810595677147600
2017-02-13,3447888833764314600
2017-02-14,3538193027109545500
2017-02-15,2975140120356499000
2017-02-16,3076170164519733000
2017-02-17,3170679607803861500
2017-02-18,3249046966157460500
2017-02-19,2952343619637670400
2017-02-20,3256060653435636000
2017-02-21,3014198797535440400
2017-02-22,3067353902427873000
2017-02-23,3271509426829720000
2017-02-24,3530877604027246000
2017-02-25,3642951999356813300
2017-02-26,3959975523876398000
2017-02-27,3125812415212370400
2017-02-28,3349558197301055500
2017-03-01,3191050897435521500
2017-03-02,3432642736364942300
2017-03-03,3292748947063025700
2017-03-04,3028468307126447600
2017-03-05,3468351264101579000
2017-03-06,3178164508519371300
2017-03-07,3477773182313670700
2017-03-08,3288473278424799700
2017-03-09,3440143999245733400
2017-03-10,3488861026848509000
2017-03-11,3423260727396832000
2017-03-12,3539741108274833000
2017-03-13,3330587787176746000
2017-03-14,3567353445693612500
2017-03-15,3267025716236414000
2017-03-16,3498548362394278000
2017-03-17,3585395371798601000
2017-03-18,3720915841098707000
2017-03-19,3890793689372157400
2017-03-20,3220113436692439000
2017-03-21,3367093812514215400
2017-03-22,3752992022019299300
2017-03-23,3510424640928583700
2017-03-24,4148934943599292000
2017-03-25,3195331644020568600
2017-03-26,3854276984339375000
2017-03-27,3124535195186474000
2017-03-28,3668579262231640000
2017-03-29,3269021277242675000
2017-03-30,4031743789478171600
2017-03-31,3273326295078514700
2017-04-01,3268728070783150000
2017-04-02,3945073031254352000
2017-04-03,4381359089238863000
2017-04-04,3078724130391753000
2017-04-05,4032187024589408000
2017-04-06,3665468705960532500
2017-04-07,3999390684997071000
2017-04-08,3517775322774962700
2017-04-09,3827915819561260000
2017-04-10,3644506231124295000
2017-04-11,4159725095231057000
2017-04-12,3547718494651632000
2017-04-13,3308710863856091000
2017-04-14,3533738619650472400
2017-04-15,3906763564060969500
2017-04-16,3775154387465405400
2017-04-17,3579759058586211000
2017-04-18,3750270500802206000
2017-04-19,3734448900368239000
2017-04-20,3596316184506691000
2017-04-21,4258590519869025300
2017-04-22,3761733655037213700
2017-04-23,3964311960784531000
2017-04-24,3213502001223495700
2017-04-25,3823642240714879500
2017-04-26,3953093289916591600
2017-04-27,3820501585200191000
2017-04-28,3529390241038902300
2017-04-29,4510319617551683000
2017-04-30,3901993949871478000
2017-05-01,3915234877450481700
2017-05-02,4094964526599385000
2017-05-03,3407754359093440000
2017-05-04,4356254672316365300
2017-05-05,3337839067401069000
2017-05-06,4412083155184012000
2017-05-07,4292689448820172300
2017-05-08,4713483096598255000
2017-05-09,4001898412759988700
2017-05-10,4107065874384544300
2017-05-11,3712101281372640000
2017-05-12,4302626884115409000
2017-05-13,4371270940460074500
2017-05-14,4638543790707176000
2017-05-15,4667187587014962000
2017-05-16,3733769443011611600
2017-05-17,4238394889488830000
2017-05-18,3983879234509020700
2017-05-19,4530441457297137000
2017-05-20,4598525433703547000
2017-05-21,4118439619969666600
2017-05-22,4083335551323923500
2017-05-23,4829156258587002000
2017-05-24,4583707973010300000
2017-05-25,4797635854214586000
2017-05-26,4626359113500823000
2017-05-27,4876277436323993000
2017-05-28,4896879081880950000
2017-05-29,4465025785003802600
2017-05-30,5304253191719816000
2017-05-31,4869968022039675000
2017-06-01,5048489019385427000
2017-06-02,4372747828127798000
2017-06-03,5646073598716469000
2017-06-04,4989171593972162000
2017-06-05,5539094536694761000
2017-06-06,5086231035610370000
2017-06-07,5539050198810554000
2017-06-08,5602467543093335000
2017-06-09,5063181473511149000
2017-06-10,4780325149132999000
2017-06-11,4938984430843811000
2017-06-12,4993324793720368000
2017-06-13,4718915803823439000
2017-06-14,4718764122103920000
2017-06-15,5137985147265647000
2017-06-16,5022845041806061000
2017-06-17,4944438873697269000
2017-06-18,5053287511887034000
2017-06-19,5351530392381113000
2017-06-20,4904050808360467000
2017-06-21,4928938134499968000
2017-06-22,4911210459962607000
2017-06-23,5795684005993630000
2017-06-24,5054254500197318000
2017-06-25,4311555562634620400
2017-06-26,5046138543487664000
2017-06-27,4628443865182410000
2017-06-28,5567207744105069000
2017-06-29,4219846565934998500
2017-06-30,5453994825453735000
2017-07-01,5836348192437369000
2017-07-02,6624349876665419000
2017-07-03,5961309369542908000
2017-07-04,5446247499133316000
2017-07-05,5204525235979593000
2017-07-06,5018532423768107000
2017-07-07,5326070282181842000
2017-07-08,5693487174384290000
2017-07-09,4834947036956164000
2017-07-10,6952803703633374000
2017-07-11,6163725910036477000
2017-07-12,6192862032927582000
2017-07-13,5518478258259824000
2017-07-14,5275213416882546000
2017-07-15,5127379084834460000
2017-07-16,6500527816293576000
2017-07-17,5895651369841232000
2017-07-18,6564605484264969000
2017-07-19,5997996231532030000
2017-07-20,6450670938664895000
2017-07-21,6174383267423619000
2017-07-22,6382138408538978000
2017-07-23,6927977627265714000
2017-07-24,7089489875250564000
2017-07-25,5939887928855791000
2017-07-26,5849813796032409000
2017-07-27,6424557485816959000
2017-07-28,6352592230173081000
2017-07-29,6727707008910403000
2017-07-30,6313616489929409000
2017-07-31,6162950867586229000
2017-08-01,6440093218034807000
2017-08-02,6433458708789876000
2017-08-03,5931205533638397000
2017-08-04,7749357600581546000
2017-08-05,7473528335470294000
2017-08-06,6023611746401905000
2017-08-07,6637051419976878000
2017-08-08,6835492341577139000
2017-08-09,6101704437563415000
2017-08-10,6165731946654979000
2017-08-11,6600203906078046000
2017-08-12,6199515186427555000
2017-08-13,6808490790242114000
2017-08-14,5951431722272018000
2017-08-15,6966398749476572000
2017-08-16,5984249577717564000
2017-08-17,8212964228642078000
2017-08-18,6837518308283777000
2017-08-19,6917608817187227000
2017-08-20,6078740328823849000
2017-08-21,5226831047659809000
2017-08-22,4049057681062740000
2017-08-23,7312067149009916000
2017-08-24,4480282143650908000
2017-08-25,4557711413882380300
2017-08-26,4545962988622550000
2017-08-27,6819136720454684000
2017-08-28,5798530734519670000
2017-08-29,6443697763264871000
2017-08-30,7520999938308550000
2017-08-31,7166050771174119000
2017-09-01,7625306380515913000
2017-09-02,7315314878857112000
2017-09-03,6776861750240312000
2017-09-04,7658044879941278000
2017-09-05,8729726870765793000
2017-09-06,7261294096395160000
2017-09-07,8095224622247157000
2017-09-08,8016664410642743000
2017-09-09,7724752742607740000
2017-09-10,6344961916326367000
2017-09-11,7965330581307938000
2017-09-12,8654504208487418000
2017-09-13,8682330069662408000
2017-09-14,8077670779273161000
2017-09-15,8170160270480549000
2017-09-16,7763074320977329000
2017-09-17,8064431488849241000
2017-09-18,6682361107152000000
2017-09-19,8513006963685893000
2017-09-20,6484665198649558000
2017-09-21,9508070656230685000
2017-09-22,7612921344334733000
2017-09-23,9100314334520387000
2017-09-24,8000713529379440000
2017-09-25,6872202612322393000
2017-09-26,7516110273998287000
2017-09-27,8130664038167812000
2017-09-28,9681284732730647000
2017-09-29,9354594768808650000
2017-09-30,7528049671491332000
2017-10-01,7112436155500787000
2017-10-02,8335227471987848000
2017-10-03,10277886532460091000
2017-10-04,7422592251018955000
2017-10-05,7023356189137943000
2017-10-06,8871337402662878000
2017-10-07,8792877889939033000
2017-10-08,10325646473641998000
2017-10-09,8861748823506385000
2017-10-10,9049835584384749000
2017-10-11,7779455181923208000
2017-10-12,8432856530683237000
2017-10-13,7617647672298702000
2017-10-14,7872585986787942000
2017-10-15,11477083281474966000
2017-10-16,10360636120482968000
2017-10-17,9751641706086484000
2017-10-18,9204264442801876000
2017-10-19,10320842581153030000
2017-10-20,10689560159200720000
2017-10-21,9060778352139419000
2017-10-22,10867199748934566000
2017-10-23,10192039949595605000
2017-10-24,9888615972814610000
2017-10-25,11002618526756596000
2017-10-26,11354626248584876000
2017-10-27,7472158932480476000
2017-10-28,6141490976466092000
2017-10-29,11191341035520598000
2017-10-30,10609741514668430000
2017-10-31,9898340233471158000
2017-11-01,11339324325126627000
2017-11-02,10946679695264991000
2017-11-03,8499862879960973000
2017-11-04,9421560226120473000
2017-11-05,10098199256534733000
2017-11-06,9959158199493882000
2017-11-07,10963713836533860000
2017-11-08,10358589696548240000
2017-11-09,10981820885457148000
2017-11-10,8769539609242768000
2017-11-11,5510182735391232000
2017-11-12,5206880030541015000
2017-11-13,9438911518680460000
2017-11-14,8799124563864000000
2017-11-15,10164580619963724000
2017-11-16,10430606799871896000
2017-11-17,11248790254416693000
2017-11-18,9308775899676424000
2017-11-19,10783977579413000000
2017-11-20,11818082624979655000
2017-11-21,11773241995012120000
2017-11-22,9981148710189076000
2017-11-23,10743776142588013000
2017-11-24,10050030322221350000
2017-11-25,10371186568053996000
2017-11-26,10276011110809210000
2017-11-27,11365539621714317000
2017-11-28,10487850816806230000
2017-11-29,11547425835904301000
2017-11-30,11291807395218481000
2017-12-01,12117046922657915000
2017-12-02,10836971050589854000
2017-12-03,11755808162386137000
2017-12-04,12092991230456797000
2017-12-05,11945251915237855000
2017-12-06,13200022764743332000
2017-12-07,12050183220942477000
2017-12-08,12327103535623135000
2017-12-09,13787569988231373000
2017-12-10,12912076197962525000
2017-12-11,13530396581941262000
2017-12-12,12605989364870240000
2017-12-13,14426586650113432000
2017-12-14,14695839153969756000
2017-12-15,13340168853374194000
2017-12-16,13550953294135478000
2017-12-17,14693447642309222000
2017-12-18,15250260588638804000
2017-12-19,13105840793652990000
2017-12-20,12687098948176077000
2017-12-21,12159832500036268000
2017-12-22,14508349787027976000
2017-12-23,12924548021485130000
2017-12-24,14214312400862210000
2017-12-25,12478056852579031000
2017-12-26,13340568941996230000
2017-12-27,14483820635593208000
2017-12-28,13894519443929813000
2017-12-29,15449405436171252000
2017-12-30,13496350696512336000
2017-12-31,15280457969397246000
2018-01-01,14852489316758000000
2018-01-02,16443898779835843000
2018-01-03,14975037809879446000
2018-01-04,16133524105122347000
2018-01-05,13724121311792750000
2018-01-06,16203691070437550000
2018-01-07,15554625359322767000
2018-01-08,15924311239506029000
2018-01-09,15762350235195363000
2018-01-10,15936476347924419000
2018-01-11,18468271950052037000
2018-01-12,17051996870785272000
2018-01-13,15847555666861107000
2018-01-14,17386115420148945000
2018-01-15,16474179174002129000
2018-01-16,17482294822260060000
2018-01-17,18564349747780256000
2018-01-18,19216374695297315000
2018-01-19,18119725283411907000
2018-01-20,19730076213335843000
2018-01-21,20782796225687745000
2018-01-22,18742024031080630000
2018-01-23,19251049108488370000
2018-01-24,19588719028748407000
2018-01-25,19637154329422266000
2018-01-26,19845857606899065000
2018-01-27,20801354587104244000
2018-01-28,19978972538873220000
2018-01-29,19121274828254777000
2018-01-30,21651344282505798000
2018-01-31,15250789068422457000
2018-02-01,20575825297842295000
2018-02-02,21708241215988860000
2018-02-03,20740411365469245000
2018-02-04,22802739374892487000
2018-02-05,24123777048435753000
2018-02-06,21999765582367265000
2018-02-07,20048773345187406000
